Ticker|Name|Exchange|Country
OFF|ETRACS Fisher-Gartman Risk Off |PCX|USA
AMU|UBS ETRACS Alerian MLP ETN|PCX|USA
XACT-OBLIGATION.S|||
PJEU.DE|PowerShares EuroMTS Cash 3 Months ETF|ISE|UK
SMCP|AlphaMark Actively Managed Small Cap ETF|NGM|Sweden
K6HC-155.TA|SXDP/KSM SL IC S155|TLV|Israel
X85799.TI|5.1 ITRAXX/SG ISS21|TLO|Italy
HED.TO|HorizonsBetaPro S&P;/TSX Cap E Bear+ ETF|TOR|Canada
540S.F|AM GRAD 3-5 ETF C|FRA|Germany
SYB3.SG|SSGA BAR EU GOV EUR|STU|Germany
XBM.TO|iShares S&P;/TSX Global Base Metals|TOR|Canada
BULL-OLJA-X2-S.ST|BRN/SEB 22 NTS|STO|Sweden
26461007.F|DBX HY 1-3 EUR AC|FRA|Germany
15SK.L|BASKET/BARC 17 NTS|LSE|UK
^INSPYYC|SPDR MSCI ACWI UCITS ETF (CHF)|NIM|
XS7W.SG|CFSDBX INC EUR-1D-|STU|Germany
540G.HM|A EX RUSS U ETF EUR|HAM|Germany
XVX.TO|iShares S&P;/TSX Venture|TOR|Canada
OSXC.DE|OL RW ENCOM EU1CC|GER|Germany
MLPG.A||ASE|USA
25115468.IR|VAN FTSE NRT AM USD|ISE|UK
2968024.DU|BAYERNLB CAP TR VRN|DUS|Germany
FRB_INDEX_EUHY2_N|||
PBW.MX|PWRSHS WLDHL CLN EN|MEX|Mexico
8521.DU|COMS ISGC1-5 IC|DUS|Germany
10280331.DU|DK MSCI JP ETF|DUS|Germany
RXI|iShares Globl Consumer Discretionary|PCX|USA
S7XE.DE|Source EURO STOXX Optimised Banks ETF|ISE|UK
C001.SW|COMS DAX IC|EBS|Austria
EPRO|AdvisorShares EquityPro ETF|PCX|USA
538057.BO|Goldman Sachs CPSE ETF|BSE|India
0059.TW|FUBON TAIWAN FINANCE ETF|TAI|Taiwan
4GXQ.BE|GLOBL SUPERINCM PFD|BER|Germany
^VFEM|Vanguard FTSE Emerging Markets |NIM|
IBB.MX|iShares Trust - iShares Nasdaq Biotechnology ETF|MEX|Mexico
DXS9.SG|DBXT SE6 HC SH 1C|STU|Germany
TAGS|Teucrium Agricultural ETF|PCX|USA
XS7M.L|db x-trackers SCM Multi Asset 1D GBP|LSE|UK
22550098.SW|UBS AUS HE GBP-A-|EBS|Austria
104846.L|ZEBRA/INVESTEC 15|LSE|UK
MA04.VI|RBS M A NYS AGB C|VIE|Austria
PZT|PowerShares New York AMT-Free MuniBd ETF|PCX|USA
KBWY.A||ASE|USA
CL2.PA|AM MSCI USA ETF EUR|PAR|France
IS3J.BE|ISH USD SH DU USD|BER|Germany
PXQ|PowerShares Dynamic Networking ETF|PCX|USA
NBF_GT79_A746A.ST|BASKET/NORDEA 20|STO|Sweden
SPVU|PowerShares S&P; 500 Value|PCX|USA
THRK|SPDR Russell 3000 ETF|PCX|USA
PALL.A||ASE|USA
SX5E.SW|Source EURO STOXX 50 ETF|ISE|UK
AIGL.L|ETFS COMMODITY SECURITIES LIMIT|LSE|UK
XDND.L|db x-trackers MSCI NA Hi Div Yld (DR)1C|LSE|UK
IBDH|iShares iBonds Dec 2018 Corporate|PCX|USA
CD40.SW|COMS CAC 40 IC|EBS|Austria
SQQQ|ProShares UltraPro Short QQQ|NGM|Sweden
HMXD.L|HSBC MSCI Pacific ex Japan ETF|ISE|UK
HXT-U.TO|HORIZONS SP TSX 60 INDEX ETF US|TOR|Canada
^INZPDDE|SPDR S&P; U.S. Consumer Discreti|NIM|
WTED.DE|WisdomTree Emerg Mkts SmCp Div ETF|GER|Germany
590113.BO|Goldman Sachs Hang Seng BeES ETF|BSE|India
120210.KS|KTB Great SRI ETF|KSC|Korea
LWCU.PA|Amundi ETF MSCI World Low Carbon USD A/I|PSX|USA
2632858.SW|L U ETF E600 HEALTH|EBS|Austria
134067.L|UCO/HSBC 17|LSE|UK
IEFM.L|iShares MSCI Europe Momentum Factor|LSE|UK
VE41.MU|MKT VKT RARE EARTH|MUN|Germany
19611275.SG|2.803 HAZINE 18|STU|Germany
IUS1.DU|ISHS AS PAC DIV USD|DUS|Germany
MDJT.SW|RBS M A DJ T20|EBS|Austria
D5BC.SG|DBXT2 IG 13U 1DD|STU|Germany
6PSF.MU|POWSHS GLOB WAT EUR|MUN|Germany
BXX.PA|L UC E S.50 D.DO.SH|PAR|France
LYS2.DE|L U ETF 1000 V C EU|GER|Germany
VOLS.L|SOURCE MARKETS PUBLIC LIMITED C|LSE|UK
WBIH|WBI Tactical High Income Shares ETF|PCX|USA
DIG|ProShares Ultra Oil & Gas|PCX|USA
IS3W.BE|ISHS JPMG US MK USD|BER|Germany
CKR1.L|ISHARES VII PLC ISHARES MSCI KO|LSE|UK
153130.KS|KODEX KRW Cash|KSC|Korea
45DT.L|ZJCOMM/HSBC WT20|LSE|UK
TBN40-24.TA|TB40/TACHLIT CP S24|TLV|Israel
ALFI|AlphaClone International ETF|PCX|USA
TCMR-13.TA|TA75/TACHLIT CP S13|TLV|Israel
X13M.BE|AM NETHER UCITS ETF|BER|Germany
VEA.A||ASE|USA
AL0551.MI|ALFTMIB22976.5E18|MIL|Italy
XID.TO|iShares India|TOR|Canada
XBAE.MI|DBX GLOBAL AGG EURH|MIL|Italy
17GN.L|EQAMBUJACEM/HSBC 16|LSE|UK
25278680.IR|NB EM COR DB SGD-A-|ISE|UK
UBUT.DE|UBS ETF (IE) Fctr MSCI USAQuality|GER|Germany
EUNH.F|ISHS CR EU GOV G-CT|FRA|Germany
EMAAA.MI|LYX UCITS W GOVT BD|MIL|Italy
EZA.MX|ISHS MSCI SA|MEX|Mexico
99CA.F|9.5 DB CF TR XI-S|FRA|Germany
LYQD.HM|L UC ETF TAIW C EUR|HAM|Germany
XCHC.F|DBXT CSI300 HC 1C|FRA|Germany
TGKOS-24.TA|KOS2/TACHLIT CP S24|TLV|Israel
LYHLT.SW|L U ETF E600 HEALTH|EBS|Austria
BAB|PowerShares Build America Bond ETF|PCX|USA
UBUS.DE|UBS ETF (IE) Fctr MSCI USAPrmVal|GER|Germany
DBV.MX|PWSH DB G10 CUR HRV|MEX|Mexico
EXX3.F|IS EUR STX TECH|FRA|Germany
XGLE.MI|DBX SOV EUR 1C|MIL|Italy
CML1.L|ISHARES VII PLC ISHARES MSCI EM|LSE|UK
XHYS.SG|DBX HY SHORT EUR AC|STU|Germany
85YI.L|EMRMLS/HSBC 17|LSE|UK
IGLN.L|iShares Physical Gold ETC|ISE|UK
DOG|ProShares Short Dow30|PCX|USA
WBIL|WBI Tactical LCS Shares ETF|PCX|USA
USWD|WisdomTree Weak Dollar US Equity ETF|PCX|USA
MATH|AdvisorShares Meidell Tacticl Advtge ETF|PCX|USA
IYR|iShares US Real Estate|PCX|USA
MA35.PA|Lyxor ETF EuroMTS HRMcrWtGvtBd3-5Y DR|PAR|France
UXI|ProShares Ultra Industrials|PCX|USA
IUSU.DE|iShares $ Treasury Bond 1-3yr|GER|Germany
WAT.PA|Lyxor UCITS ETF World Water|PAR|France
LYYL.BE|L UC ETF E600 TR&L;|BER|Germany
CSBGU3.MI|ISHS USD TRE USD-AC|MIL|Italy
BCHAY.BK|Bualuang CHAY Gold ETF|SET|Thailand
BBH|Market Vectors Biotech ETF|ASE|USA
PGJ.MX|PWRSHS GLD DRG CHIN|MEX|Mexico
EL45.BE|DK MSCI JP MC|BER|Germany
15ZV.L|PNJ/HSBC 15 ELN|LSE|UK
IEIS|iShares Enhanced International Small-Cap|PCX|USA
^INSYBNE|SPDR Barclays 10+ Year U.S. Cor|NIM|
^ZPDS|SPDR S&P; U.S. Consumer Staples |NIM|
86OT.L|SIIG/HSBC 17 |LSE|UK
DXJZ.MI|WisdomTree Japan Equity ETF JPY Acc|MIL|Italy
IS0E.DU|ISHS GLD PRD G-CT|DUS|Germany
JPNY.L|Amundi ETF Jpx-Nikkei 400 JPY A/I|LSE|UK
PDRB-171.TA|DRBX/PSGT IND S171|TLV|Israel
^QUID|PIMCO Sterling Short Maturity S|NIM|
CD41.SG|ComStage - CAC 40 Short GR UCITS ETF|STU|Germany
YSTW.AX|STR TRKS S&P;/ASX 200 FUND|ASX|Australia
QDVE.F|ISHA IN TECH USD-AC|FRA|Germany
LYXS.DE|LIF JPM EU LSFI CC|GER|Germany
PPS.TO|PowerShares Canadian Preferred Share ETF|TOR|Canada
6PSA.SG|POWSHS FTSE US USD|STU|Germany
H4ZP.DE|HSBC MSCI China ETF|GER|Germany
FEUZ.L|First Trust Eurozone AlphaDEX® ETF A|LSE|UK
ZPDM.SG|SSGA S&P; MAT USD-AC|STU|Germany
NFRA|FlexShares STOXX Global Broad Infras ETF|PCX|USA
ZJN.TO|BMO Junior Gas ETF|TOR|Canada
KSPMD-42.TA|TAGBDGV/KSM S42|TLV|Israel
176710.KS|POWER KTB ETF|KSC|Korea
AC4GLOBLT7BCS.ST|BASKET/CS 17|STO|Sweden
ENLACE10.MX|ENLACE 10|MEX|Mexico
AXJL|WisdomTree Asia Pacific ex-Japan ETF|PCX|USA
PWD.PA|POWSHS FTSE M-S EUR|PAR|France
57NC.L|IAM/HSBC 16|LSE|UK
HYD|Market Vectors High-Yield Municipal ETF|PCX|USA
YMLI.A||ASE|USA
DXLDX.MC|DBXT LEVDAX 1C|MCE|Spain
SCHM|Schwab US Mid-Cap ETF|PCX|USA
EL4B.BE|DK EU ST 50 ETF|BER|Germany
BEAR-OBX-X3-DNM.O|||
VFV.TO|Vanguard S&P; 500 ETF|TOR|Canada
MGK|Vanguard Mega Cap Growth ETF|PCX|USA
FTAL.L|SPDR® FTSE UK All Share ETF|LSE|UK
LYNRJ.SW|L UC ETF N EN D EUR|EBS|Austria
42WM.L|SAUDIKAYAN/HSBC 15 |LSE|UK
YTMSGP.AX|THETAASSET ACBCSGP19|ASX|Australia
FXP.A||ASE|USA
XCS3.HM|DBXT MSCI MALAY 1C|HAM|Germany
219390.KS|KStar SYNTH-US Oil&Gas; E&P;(H)|KSC|Korea
4782126.MU|ECX/ETFS|MUN|Germany
PSSP-294.TA|BASKET/PSAGOT S294|TLV|Israel
GASD.L|Boost Natural Gas ETC|ISE|UK
SGG.A||ASE|USA
AXMT|iShares MSCI ACWI ex US Materia|PCX|USA
GLL|ProShares UltraShort Gold|PCX|USA
IBCH.DU|ISHS MSCI WD G-CT|DUS|Germany
122209.L|EKHO/HSBC 14 ELN|LSE|UK
NBF_UT62_A095A.ST|SP500LV/NORDEA 18|STO|Sweden
VDC|Vanguard Consumer Staples ETF|PCX|USA
MPFE.L|Source Man GLG Europe Plus ETF|LSE|UK
JHMF|JHancock Multifactor Financials ETF|PCX|USA
SWEO_ASI32.ST|BASKET/SWEDBANK 16|STO|Sweden
DEMA.MI|WisdomTree EM Asia Eq Inc ETF USD|MIL|Italy
JPE3.MI|MSCEEJUS/ETFS|MIL|Italy
SCIU|Global X Scientific Beta US ETF|PCX|USA
LYYP.DU|L UC ETF EU 600 BKS|DUS|Germany
TCCAC-86.TA|CAC40/TACH GLOB S86|TLV|Israel
EXXW.F|ISHS DJAPSLDV30|FRA|Germany
3216885.HM|DEUTSCH POSTBA VRN|HAM|Germany
DBPZ.F|DBXT DB ESHF 1C|FRA|Germany
IM2E.SG|SP GEMCC35/20TE AUC|STU|Germany
CUL1.L|ISHARES VII PLC ISHARES MSCI US|LSE|UK
AHYE.PA|Amundi ETF Euro H/Y Liquid Bd Iboxx C|PAR|France
ESE.PA|S&P500; E UC ETF EUR|PAR|France
YUBA.AX|UBS IQ MSCI AUST EIN|ASX|Australia
SLCT.L|ETFS COMMODITY SECURITIES LIMIT|LSE|UK
SYBT.F|SPDR US TREA USD|FRA|Germany
XMV.TO|iShares MSCI Canada Min Volatility|TOR|Canada
CH5.PA|AM EU HEALTH UC ETF|PAR|France
D5BL.SG|DBXT MSCI EU VA 1C|STU|Germany
PTF|PowerShares DWA Technology Momentum ETF|PCX|USA
PSTX-147.TA|PSAGOT EX S 147|TLV|Israel
MRGR|ProShares Merger|BTS|Thailand
XY4P.DU|DBX ISE YP 1C|DUS|Germany
JP1405.MI|JPSFTMIB21783.38E16|MIL|Italy
CIU.A||ASE|USA
IS0C.DE|iShares Agribusiness|GER|Germany
ARR.L|Aurora Ord|LSE|UK
3OIL.MI|Boost WTI Oil 3x Leverage Daily ETP|MIL|Italy
EPI|WisdomTree India Earnings ETF|PCX|USA
TPXE.PA|A JAP TOP U ETF EUR|PAR|France
HRBND-98.TA|TELBDF/HRL SAL S98|TLV|Israel
DXJZ.L|WisdomTree Japan Equity ETF JPY Acc|ISE|UK
PSQ|ProShares Short QQQ|PCX|USA
OILZ.MI|Boost WTI Oil 1x Short Daily ETP|MIL|Italy
IQQ8.DE|iShares FTSEurofirst 80|GER|Germany
XHYP.SG|DBX YLD PLUS HEDG C|STU|Germany
NBF_14AE_A926.ST|BASKET/NORDEA 20|STO|Sweden
XS7S.L|db x-trackers - Stoxx Europe 600 Banks Short Daily UCITS ETF|LSE|UK
JPUSAH.SW|UBS ETF MJAP HU AD|EBS|Austria
AFIN.F|A FI IB UCITS ETF C|FRA|Germany
EMSM.L|SSGA SPDR ETFS EUROPE I PLC SPD|LSE|UK
2096766.AS|5.25 ERSTE FIN|AMS|Netherlands
TNOW.PA|MUL LY W INTECH CC|PAR|France
SEKS_USA8.ST|INDEX/SECC 15|STO|Sweden
X016.F|COMS M EAST EU IC|FRA|Germany
XBAN.F|DBXT MSCI BANGL 1C|FRA|Germany
12DM.L|ORIENTAL/HSBC BK16 |LSE|UK
LYS2.SG|L U ETF 1000 V C EU|STU|Germany
IFNA.MX|iShares Trust - iShares North America Real Estate ETF|MEX|Mexico
PPP.LS|COMS PSI 20 IC|LIS|Portugal
L6EW.L|OSSIAM LUX OSSIAM STOXX EUROPE |LSE|UK
EMALF.PK|ETF METAL PM BASKET|PNK|USA
MRIC.SW|RBS MAR ICI C|EBS|Austria
18MF.MU|AM MSCI USA ETF EUR|MUN|Germany
10737065.SW|ISHS NIK 225 JPY-AC|EBS|Austria
LYY1.SG|L UC ETF EMU SM CAP|STU|Germany
ZSIL.SW|ZKB SILVERETF AACHF|EBS|Austria
18M8.DU|AM EUR INDUS UC ETF|DUS|Germany
H50E.L|HSBC EURO STOXX 50 ETF|LSE|UK
^QYLD|Recon Capital NASDAQ-100 Covere|NIM|
XSSX.ST|db x-trackers - EURO STOXX 50 SHORT DAILY UCITS ETF|STO|Sweden
C072.DE|ComStage - STOXX Europe 600 Oil & Gas NR UCITS ETF|GER|Germany
IHRMF.PK|ISHARES MSCI JAPAN|PNK|USA
MXWO.L|Source MSCI World ETF|ISE|UK
ACIM.L|SPDR® MSCI ACWI IMI ETF|LSE|UK
EFQ8.F|DK LQ N-FNC DF|FRA|Germany
18ME.SG|AM MSCI EUR UC ETF|STU|Germany
IAI.MX|iShares Trust - iShares U.S. Broker-Dealers ETF|MEX|Mexico
XMKS.F|DBXT MSCI EM CS 1C|FRA|Germany
H41F.MU|HSBC MSCI TAIW USD|MUN|Germany
PUSA.PA|Lyxor ETF PEA MSCI USA C-EUR|PSX|USA
KAFFE-S.ST|COFFEE/SEB CT 21|STO|Sweden
PSAU|PowerShares Global Gold & Prec Mtls ETF|NGM|Sweden
DXSZ.MU|DBX FED FUNDS MM 1C|MUN|Germany
J40H.BE|PRSH ULT 7-10 YR TR|BER|Germany
DUG.MX|ProShares Trust - ProShares UltraShort Oil & Gas|MEX|Mexico
USMV.L|OSSIAM LUX OSSIAM US MIN VAR NR|LSE|UK
PRF.MX|PWRSH FTSE RAFI US|MEX|Mexico
LYQH.F|L U ETF P AFR C EUR|FRA|Germany
LTIM.MI|LTIM/ETFS|MIL|Italy
NAGS|Teucrium Natural Gas ETV|PCX|USA
^INSYBBD|SPDR Barclays Euro Government B|NIM|
MXFP.L|SOURCE MARKETS PUBLIC LIMITED C|LSE|UK
PSTLB-34.TA|BASKET/PSAGOT S34|TLV|Israel
X505.SW|COMS ILSD7-10 IC|EBS|Austria
UK3L.MI|UK3L/ETFS|MIL|Italy
DBZJ.BE|DBXT SE600 BRS 1CC|BER|Germany
540K.DE|Amundi ETF MSCI UK UCITS ETF|GER|Germany
XCHA.HM|DBXT CSI300 UCI 1C|HAM|Germany
IWVL.SW|iShares MSCI World Value Factor|ISE|UK
ECB.PA|L UC ETF COV BD AGG|PAR|France
PEH.PA|PowerShares Global Funds Ireland plc - PowerShares FTSE RAFI Emerging Markets UCITS ETF|PAR|France
XEYY.HM|EUR STX 50 UC ETF C|HAM|Germany
TTT.A||ASE|USA
HRSHR-20.TA|SHA/HAREL SAL S20|TLV|Israel
XG71.DE|DBX IBOXX GR7-10 1D|GER|Germany
XASX.L|db x-trackers - FTSE All-Share UCITS ETF (DR)|LSE|UK
DGRS|WisdomTree US SmallCap Qual Div Gr ETF|NGM|Sweden
PTA25-88.TA|TA25/PSAGOT S88|TLV|Israel
3613625.DU|DBXT FTSE100 SH 1C|DUS|Germany
IS3T.DE|iShares MSCI World Size Factor|GER|Germany
DBPR.DU|DBXT MSCI W FIN 1C|DUS|Germany
103151.L|DBXT ES50 DS 1C|LSE|UK
^IVDEMUSD|Vanguard FTSE Emerging Markets |NIM|
HEFA.MX|ISHS CRHD MSCI EAFE|MEX|Mexico
ULX1.SG|L UCITS SP500 C EUR|STU|Germany
PALL.MX|ETFS PALLADIUM-SBI|MEX|Mexico
IS3C.SG|ISH J.P.MO USD G-CT|STU|Germany
USMV|iShares MSCI USA Minimum Volatility|PCX|USA
^INEMLP|PIMCO EM Adv Local Bond Index S|NIM|
STPX.SW|SPDR® MSCI Europe Materials ETF|EBS|Austria
SXR1.BE|ISHS CR PAC USD-AC|BER|Germany
URE.MX|ProShares Trust - ProShares Ultra Real Estate|MEX|Mexico
IM2R.DU|NMX30 ING TEUE AC|DUS|Germany
X13G.PA|Amundi ETF GvtBd LR EuroMTS Inv Grd 1-3|PSX|USA
XD5E.F|DBXT MSCI EMU I 1DD|FRA|Germany
CWAT.SW|CWAT/ETFS HEDGED|EBS|Austria
62PV.L|AAIT/HSBC 16|LSE|UK
EZM|WisdomTree MidCap Earnings ETF|PCX|USA
ELOW.L|SPDR® EURO STOXX Low Volatility ETF|ISE|UK
XCXC.MI|DBX CAD CASH ETF|MIL|Italy
UWM.MX|ProShares Trust - ProShares Ultra Russell2000|MEX|Mexico
SPICHA.SW|UBS ETFSPI CHF ADIS|EBS|Austria
IPD|SPDR S&P; Intl Cnsmr Discret Sect ETF|PCX|USA
NBF_12AUF_A056.ST|IYR/NORDEA 18|STO|Sweden
129596.L|SUNPHARMA/HSBC 16|LSE|UK
73CD.L|TAWUNIYA/HSBC 15 EL|LSE|UK
CI6.MI|A ETF MIN VOL U ETF|MIL|Italy
PXG-U.TO|PWRSHR FTSE RAFI GLOBAL PLUS FD|TOR|Canada
IUVD.HM|IFS 5-INVESCO KOREAN EQ.A|HAM|Germany
EUNR.SG|ISHS EUR CRP B G-CT|STU|Germany
SXR2.F|ISH MSCI CAN USD-AC|FRA|Germany
LYMTC.SW|L U ET 5-7Y GR (DR)|EBS|Austria
HRMR-91.TA|HAREL SAL S 91|TLV|Israel
BOT.PA|Lyxor ETF BOT MTS ex-Bank of Italy DR C?|PSX|USA
SIME.L|ETFS COMMODITY SECURITIES LIMIT|LSE|UK
2829.HK|iShares CSI A-Share Financials|HKG|Hong Kong
11299035.BE|WTI/DB ETC 60|BER|Germany
LYQE.DU|L UC ETF MAL C EUR|DUS|Germany
PWD.SW|PowerShares FTSE RAFI Europe Md-Sm ETF|EBS|Austria
H4ZA.DE|HSBC EURO STOXX 50 ETF|GER|Germany
KSMS-43.TA|BASKET/KSM SIC S43|TLV|Israel
SXLB.SW|SPDR® S&P; US Materials Select Sect ETF|ISE|UK
10640620.SW|JB PHYSSILVERAX GBP|EBS|Austria
IQQP.MU|ISHS EUR PROYE G-CT|MUN|Germany
C071.BE|COMS S600 MEDIA IC|BER|Germany
IPXJ.L|iShares III Public Limited Company - iShares MSCI Pacific ex-Japan UCITS ETF (Dist)|LSE|UK
215620.KS|Heungkuk S&P; Low-Vol|KSC|Korea
XSQ.TO|iShares Core Short Term High Qual Cdn Bd|TOR|Canada
105020.KS|TIGER BRIC|KSC|Korea
3102401.BE|GOLDMAN FR 43|BER|Germany
MAS51-68.TA|ASX/PSG IND S68|TLV|Israel
HRTB20-3.TA|TB20/HAREL SAL S3|TLV|Israel
XDED.MI|DBXT2 I GU 1CC|MIL|Italy
CSWD.L|ISHARES VII PLC ISHARES MSCI WO|LSE|UK
HUC.TO|Horizons NYMEX Crude Oil ETF|TOR|Canada
EXH3.HM|ISHSE600FB(DE)|HAM|Germany
EEB|Guggenheim BRIC ETF|PCX|USA
KX1G.MU|A RATED GR UC ETF C|MUN|Germany
M9SQ.SG|RBS M A SP500 H C|STU|Germany
VJPN.L|VANGUARD FUNDS PLC VANGUARD FTS|LSE|UK
XYPD.DE|DBX EUZ Y+ ETF - 1D|GER|Germany
FHD.TO|FT AlphaDEX US Consumer Discret Sec ETF|TOR|Canada
VPL.MX|VANGRD FTSE PACIFIC|MEX|Mexico
19JW.L|EQGAIL/HSBC BANK 16|LSE|UK
6AQQ.DE|AM NASD-100 ETF EUR|GER|Germany
UC72.L|UBS ETF (IE) MSCI Australia hdg GBP acc|LSE|UK
VUSE|Vident Core US Equity|NGM|Sweden
17YU.L|SOMS/HSBC BANK 16|LSE|UK
TCCHN-38.TA|FTX25/TACHLIT G S38|TLV|Israel
XEUM.L|db x-trackers - MSCI Europe Mid Cap Index UCITS ETF (DR)|LSE|UK
ARRD.F|ARCEL 17 SRN|FRA|Germany
ISEC.BE|ISHARES MSCI CHINA|BER|Germany
BER1.DU|SPINV GL VAL RC|DUS|Germany
46DJ.L|BANKBARODA/HSBC 16|LSE|UK
UIM6.F|UBS ETF MSCI USA AD|FRA|Germany
VG77.MU|VAN FTSE EU ETF EUR|MUN|Germany
12883876.IR|SOUR NO MI USD-A-AC|ISE|UK
LYQI.F|L UC ETF ASIA C EUR|FRA|Germany
BTMA.PA|ISHS USD TRE BD USD|PAR|France
IQQF.MU|ISHS MSCI AC FA G-C|MUN|Germany
FXC.L|iShares Public Limited Company - iShares China Large Cap UCITS ETF|LSE|UK
LYMAA.SW|LYX UCITS W GOVT BD|EBS|Austria
VDC.A||ASE|USA
IQQR.HM|ISHS MSCI EA EU G-C|HAM|Germany
IDTK.L|iShares MSCI Turkey|ISE|UK
ES5R.DE|EUR SECTR U E RC|GER|Germany
EQLT|Workplace Equality ETF|PCX|USA
UKDV.L|SPDR® S&P; UK Dividend Aristocrats ETF|LSE|UK
XMEY.L|DB X-TRACKERS DBX MSCI EM ENERG|LSE|UK
XDDX.MU|DBXT DAX U IN 1DD|MUN|Germany
IUSD.DE|iShares II Public Limited Company - iShares MSCI World Islamic UCITS ETF|GER|Germany
VAP.AX|Vanguard Australian Property Secs ETF|ASX|Australia
CES-A.TO|FIRST ASSET CORE US EQUITY ETF |TOR|Canada
UDBI|Legg Mason US Diversified Core ETF|NGM|Sweden
TCMR-33.TA|GAL/TACHLIT CMP S33|TLV|Israel
1239077.SW|L U ETF IN AV D EUR|EBS|Austria
SPMCHI.SW|UBSSPIMID CHF IDIS|EBS|Austria
PSA.TO|Purpose High Interest Savings ETF|TOR|Canada
DDBI|Legg Mason Dev ex-US Divers Cor ETF|NGM|Sweden
COCO.MI|COCO/ETFS|MIL|Italy
DGL|PowerShares DB Gold ETF|PCX|USA
XLG.A||ASE|USA
YTMCWN.AX|THETAASSET ACBCCWN17|ASX|Australia
MUS.PA|HSBC MSCI USA ETF|PAR|France
EXV5.DE|ISHSEU600AP(DE)|GER|Germany
EEM|iShares MSCI Emerging Markets|PCX|USA
KX1G.BE|A RATED GR UC ETF C|BER|Germany
IFRB.SW|iShares France Government Bond|EBS|Austria
SSGV.HM|SPDR S&P; HOMEBLDRS|HAM|Germany
XMRC.MI|DBX RUSSIA CAP 1C|MIL|Italy
SYT.PA|S600 TEL TH UC ETF|PAR|France
FHQT.HM|ROBECO BP GL PREM.EQ.D EO|HAM|Germany
18313604.SW|ZKB SILVERETF AAHEU|EBS|Austria
10737065.DU|ISHS NIK 225 JPY-AC|DUS|Germany
NBF_EC88_B057B.ST|BASKET/NORDEA 21|STO|Sweden
LSK7.DE|Lyxor ETF Euro Stoxx 50 Daily Short A/I|PSX|USA
GBRE.L|SSGA SPDR ETFS EUROPE I PLC SPD|LSE|UK
FNY|First Trust Mid Cap Growth AlphaDEX ETF|PCX|USA
TCDJS-81.TA|DJUSEN/INDEX SA S81|TLV|Israel
CE8.MI|Amundi ETF MSCI World ex Europe EUR A/I|PSX|USA
NRGU.L|Lyxor ETF S&P; 500 Capped Eng Sct C-USD|PSX|USA
VV|Vanguard Large-Cap ETF|PCX|USA
CP9.PA|Amundi ETF MSCI Pacific Ex Japan UCITS ETF|PAR|France
IUSB|iShares Core Total USD Bond Market|PCX|USA
SPY0.SG|SPDR AEX IDX UC ETF|STU|Germany
SGI_GTM_1572.ST|SG GLOBAL/SG ISSE18|STO|Sweden
A0YCK2.HM|HAMBURGER STIFTUNGSF.UI T|HAM|Germany
LYY5.BE|L UC ETF EURO D EUR|BER|Germany
M9SB.DU|RBS M A RICI A C|DUS|Germany
XY4P.F|DBX ISE YP 1C|FRA|Germany
IBCX.MI|ISH EU CO BN LA EUR|MIL|Italy
WEAT|Teucrium Wheat ETF|PCX|USA
SCHP.L|ETFS FOREIGN EXCHANGE LIMITED E|LSE|UK
FGM.MX|FRST TRST GM APHADX|MEX|Mexico
CHIX|Global X China Financials ETF|PCX|USA
FR000168.DE|SPDR MSCI EUR.TEL.SER.SM|GER|Germany
NINI.A||ASE|USA
XWSC.L|DB X-TRACKERS DBX MSCI WORLD CO|LSE|UK
EMDD.L|SPDR® Barclays Emerging Mkts Lcl Bd ETF|LSE|UK
EXSC.BE|ISHS STXEULG200|BER|Germany
SXRU.DE|iShares VII Public Limited Company - iShares Dow Jones Industrial Average UCITS ETF|GER|Germany
IPRV.MI|ISHS LIS PRI EQ USD|MIL|Italy
2038871.MU|DBK CAP FD CL B FRN|MUN|Germany
4976352.DU|GO DAXGLB SHIP G-CT|DUS|Germany
STQS.SW|SPDR EUR IND UC ETF|EBS|Austria
590110.BO|Quantum Index ETF|BSE|India
LYYB.HM|L UCITS  USA D EUR|HAM|Germany
TPYP|Tortoise North American Pipeline Fund|PCX|USA
X70494.TI|BASKET/SG ISSUER 17|TLO|Italy
VSTX.L|ETFS BofAML IVSTOXX GO ETF|LSE|UK
IMV.L|iShares MSCI Europe Minimum Volatility|LSE|UK
MDYV|SPDR S&P; 400 Mid Cap Value ETF|PCX|USA
VSYG.L|iPath VSTOXX Mid-Term Futures TR(DE) ETN|LSE|UK
HYGH|iShares Interest Rate Hedged High Yld Bd|PCX|USA
TLDH|FlexShares Ccy Hdgd MSDM ex-USFct TltIdx|PCX|USA
ZMT.TO|BMO S&P;/TSX EqWt Glb BM Hdgd to CAD ETF|TOR|Canada
UEFL.DE|UBS ETF MIE 13 AD|GER|Germany
HEWG|iShares Currency Hedged MSCI Germany|PCX|USA
HRTA25-1.TA|TA25/HAREL SAL S1|TLV|Israel
RIO.BR|Lyxor Brazil (Ibovespa) ETF C-EUR|PSX|USA
VTWO|Vanguard Russell 2000 ETF|NGM|Sweden
SXRS.SG|ISHS EUR INF EUR-AC|STU|Germany
01DS.BE|ISH RUS 1000 GR|BER|Germany
FPE|First Trust Preferred Sec & Inc ETF|PCX|USA
IUKP.SW|ISHS UK PROPER GBP |EBS|Austria
DXS7.F|DBXT FTSE VIETN 1C|FRA|Germany
ZPR5.SG|SSGA SPDR ME LY USD|STU|Germany
