Ticker|Name|Exchange|Country
^NQUSB2357LMCADN|NQ US  Heavy Constr Large Mid C|NIM|USA
^OMXNORDICDKKPI|OMXN ALL SH DKK PI|STO|Sweden
WIKOR2000.L|FTSE KOR GEN IND|FSI|UK
^NQHKSCJPYN|NASDAQ Hong Kong Small Cap JPY |NIM|USA
SX5TDL3.Z|ESTX50DAILEV3EUR|ZRH|Switzerland
^NQPLLMPLNN|NASDAQ Poland Large Mid Cap PLN|NIM|USA
^RMCPVALT|Russell Midcap Pure Value Total|WCB|USA
^NQLA5700EURT|NASDAQ Lat America Travel & Lei|NIM|USA
FRTL.NX|CAC TRAVEL & LEISUR|ENX|Europe
^NQKR0001LMKRWN|NASDAQ Korea Oil & Gas Large Mi|NIM|USA
NLSSG.NX|AEX SUP SERV GR|ENX|Europe
274F.DE|INAV DB X-T NIK USD|GER|Germany
^NQDMXNAXKRLMT|Nasdaq DM Ex NA Ex Korea Large |NIM|USA
^NQMY3000JPYN|NASDAQ Malaysia Cnsmr Goods JPY|NIM|USA
^NQUSB2353GBP|NQ US Bnchmk Bldg Matls & Fixtu|NIM|USA
^NQNZLMN|NASDAQ New Zealand Large Mid Ca|NIM|USA
V1B6.DE|VDAX NEW FEB 06|GER|Germany
WIDEN2000.FGI|FTSE DEU GEN IND|FGI|UK
^NQGB1300CAD|NASDAQ UK Chemicals CAD Index|NIM|USA
^NQEMEA0001|NASDAQ EMEA Oil & Gas Index|NIM|USA
^NQRU0001LMCADT|NASDAQ Russia Oil & Gas Lg Md C|NIM|USA
^NQDMEU0001LMGBP|NASDAQ DM Europe Oil & Gas Lg M|NIM|USA
WIEBLOCS8630.L|FTSE EB - REIS|FSI|UK
^RUFRTXMN|Russell Frontier ex-GCC Midcap |WCB|USA
^NQMXLCCAD|NASDAQ Mexico Large Cap CAD Ind|NIM|USA
^NQUSS0573GBPN|NQ US Sm Cap Oil Eqpt & Svcs GB|NIM|USA
^NQHK5000LMEURT|NASDAQ Hong Kong Cnsmr Svcs Lg |NIM|USA
SMVP.Z|STXETMVAMD EUR P|ZRH|Switzerland
^NQHK0001EURN|NASDAQ Hong Kong Oil & Gas EUR |NIM|USA
^DJUSMR|Dow Jones U.S. Mortgage REITs I|DJI|USA
^XTLAGT|UBS Bloomberg CMCI Aluminum Hed|WCB|USA
IMFDD.NX|LYXOR MFDD INAV|ENX|Europe
^RUIMEDEQS|Russell 1000 - RGS Sub - Medica|WCB|USA
12762538.Z|NOVA VOL PR EUR|ZRH|Switzerland
^NQTWLCJPY|NASDAQ Taiwan Large Cap JPY Ind|NIM|USA
^DJINET|Dow Jones Internet Composite In|DJI|USA
^NQNA3700T|NASDAQ N America Psnl & Hhld Go|NIM|USA
INCNY.NX|HSBC MS.CHINA INAV|ENX|Europe
I:BCOMSB6T|BBGSugarSub6MfwdTR|SNP|USA
^NQUSS1500GBPT|NASDAQ US 1500 GBP TR Index|NIM|USA
^NQNZ8000NZD|NASDAQ New Zealand Financials N|NIM|USA
11820667.DE|XPECT NLCO 40-44F|GER|Germany
^NQUSM5557AUDT|NQ US Md Cap Publishing AUD TR |NIM|USA
^NQDMEU2300EUR|NASDAQ DM Europe Constr & Matls|NIM|USA
^NQGXNAAUDT|NASDAQ Global Ex N America AUD |NIM|USA
^NQDMXNAXKRLCCADT|Nasdaq DM Ex NA Ex Korea Large |NIM|USA
^PWTMC|Pacer Wilshire Mid Cap Trendpil|NYS|USA
^VINXISKNI|VINX_ISK_NI|NIM|USA
^NQUSL1300GBP|NQ US Lg Cap Chemicals GBP Inde|NIM|USA
^NMX0570|FTSE 350 - OIL EQ|FSI|UK
3BUP.DE|DAXGLOB LATAM US K|GER|Germany
^NQNZLMCADN|NASDAQ New Zealand Large Mid Ca|NIM|USA
Q01Z.Z|STXAM6REE EUR NR|ZRH|Switzerland
^NQTW3000CAD|NASDAQ Taiwan Cnsmr Goods CAD I|NIM|USA
^NQASPA4000LMAUDT|NASDAQ ASPA Health Care Lg Md C|NIM|USA
V2D2.DE|VSTOXX APRIL 02|GER|Germany
^SPGSCL|S&P; GSCI Crude Oil Index|SNP|USA
BETEL.NX|BEL TELECOM.|ENX|Europe
^NQKR7000CADT|NASDAQ Korea Utilities CAD TR I|NIM|USA
I:BCOMEU|Dow Jones-UBS Commodity Index E|SNP|USA
^NQDMXNAXKRSCJPYT|Nasdaq DM Ex NA Ex Korea Small |NIM|USA
^BXO|CBOE REDUCED VALUE|CBO|USA
KOSPI200SECTOR-2.KS|KOSPI-200 Heavy Industries Inde|KSC|Korea
^NQDM8000LMEURT|NASDAQ DM Financials Lg Md Cap |NIM|USA
^SP600-20201010|S&P; 600 Commercial Printing (Su|SNP|USA
^SPSPV|S&P600;/ CITI GROUP PURE VALUE|NYS|USA
^P1ENE|Dow Jones Asia/Pacific Oil & Ga|DJI|USA
^NQKR1000KRWT|NASDAQ Korea Basic Matls KRW TR|NIM|USA
Q09D.Z|STXAM6T&L; EUR P|ZRH|Switzerland
QBI.VI|QBASIS I TREND EUR|VIE|Austria
SGCPONV.Z|STX GCP ON VOL|ZRH|Switzerland
OTE.TW|TSEC other electronic subindex|TAI|Taiwan
WIKOR7000.L|FTSE KOR-UTILITIES|FSI|UK
^NQDMXNAXKRMCAUDN|Nasdaq DM Ex NA Ex Korea Mid Ca|NIM|USA
WINLD8350.FGI|FTSE NLD - BANKS|FGI|UK
^IQHGMN|IQ Hedge Market Neutral Index|SNP|USA
^NQJP4000LMGBPN|NASDAQ Japan Health Care Lg Md |NIM|USA
KRXSECTOR-1I.KS|KRX Automobile Sector Indicativ|KSC|Korea
^NQMEA3700AUDT|NASDAQ MEA Psnl & Hhld Goods AU|NIM|USA
^NQHKMCJPYN|NASDAQ Hong Kong Mid Cap JPY NT|NIM|USA
WIXEBS1000.L|FTSE XEB - BASICMAT|FSI|UK
Q0A.Z|STXE6CNG EUR P|ZRH|Switzerland
IN500.PA|AMUN.ETF SP500 VLI|PAR|France
WIFRA8530.FGI|FTSE FRA - INSUR|FGI|UK
^NQPHGBP|NASDAQ Philippines GBP Index|NIM|USA
^DJUBRBTR|Dow Jones-UBS Unleaded Gasoline|DJI|USA
INGCC.NX|ISHARES IGCC INAV|ENX|Europe
^VINX5000ISKNI|VINX Consumer Services ISK NI|NIM|USA
INEEV.PA|EASYETF ET50 INAV|PAR|France
SX5AP.Z|STX NAM 50 EUR PR|ZRH|Switzerland
Q54.Z|ESTXTMGAW USD P|ZRH|Switzerland
WIESP9530.L|FTSE SPAIN SFTW&CPT;|FSI|UK
^NQGB5300T|NASDAQ UK Retail TR Index|NIM|USA
^CMENTR3Y|UBS Bloomberg CMCI Energy USD T|WCB|USA
FWIPGR.Z|FIN WO EQ IS GR EUR|ZRH|Switzerland
WIKOR1000.L|FTSE KOR-BASIC INDU|FSI|UK
X2DA.DE|HSBC MS.FE.EX JAP.INAV DL|GER|Germany
WIITA2730.L|FTSE ITALY EL&EL; EQ|FSI|UK
^NQEMKRLCAUDN|Nasdaq EM Plus Korea Large Cap |NIM|USA
^NQEMEA0001N|NASDAQ EMEA Oil & Gas NTR Index|NIM|USA
^NQHKBANKT|NASDAQ Hong Kong Banks Total Re|NIM|USA
^BSHY03T|NASDAQ BulletShares High Yield |NIM|USA
ININF.NX|ISHS INFRA VLI|ENX|Europe
^RUFJPNPR|Russell Fundamental Japan|WCB|USA
SDA55Y.SW|SBI DOM AAA-A 15+ Y|EBS|Austria
VU9V.DE|INAV DB X-TR DJSTOX|GER|Germany
^XTRRET|UBS Bloomberg CMCI ETC Rough Ri|WCB|USA
KOSPI200SECTOR-I7.KS|KOSPI-200 Consumer Staples Indi|KSC|Korea
^NQDMAUD|NASDAQ Developed Markets AUD In|NIM|USA
^RUEASDYN|Russell Emerging Asia Dynamic N|WCB|USA
1260676.IS|BIST 91DAYS BD PERF|IST|Turkey
I:BUNIDF|Dow Jones-UBS Nickel Subindex S|SNP|USA
^NQUSL3700N|NQ US Lg Cap Psnl & Hhld Goods |NIM|USA
Q6Y.Z|ESTXTMNLI USD P|ZRH|Switzerland
^SGIXGW|SGI Global Wealth Effect (Net T|SNP|USA
Q1U.Z|STXE6XUKT&L; EURP|ZRH|Switzerland
^NQUSS2777N|NQ US Sm Cap Transportation Svc|NIM|USA
SXUS2SGR.Z|STXUSSMALL300EGR|ZRH|Switzerland
WIBRA3530.L|FTSE BRA-BEVERAGES|FSI|UK
^NQDXGB|NASDAQ AlphaDEX United Kingdom Index|NIM|USA
S5713Y.SW|SBI G-GRELAGY 1-3 Y|EBS|Austria
^NQUSL8672CADN|NQ US Lg Cap Retail REITs CAD N|NIM|USA
Q4K.Z|STXETMINM EUR P|ZRH|Switzerland
^NQUSS8670EURN|NQ US Sm Cap Real Estate Inv Tr|NIM|USA
AEXKI.AS|AEX DFT ORANJE|AMS|Netherlands
^NQHK8000JPYN|NASDAQ Hong Kong Financials JPY|NIM|USA
^VINX5700EURGI|VINX Travel & Leisure EUR GI|NIM|USA
3BSD.DE|DAXGL CH AUTO USD K|GER|Germany
BEFPP.BR|BEL FOOD PRODUCERS|BRU|Belgium
ICSUK.PA|CS(IE)MSCIUKINAV|PAR|France
^DJTGT30|Dow Jones Target 2030 Index|DJI|USA
^XMPETR|UBS Bloomberg CMCI Precious Met|WCB|USA
SX9U83GV.Z|STXUS90USDBANKSGR|ZRH|Switzerland
XEF5.DE|DAX+ MINVR CH USD K|GER|Germany
^RUDXULV|Russell Developed ex-U.S. Large|WCB|USA
^NQUSB3745|NQ US Bnchmk Recreational Produ|NIM|USA
^NQJP8600LMJPY|NASDAQ Japan Real Estate Lg Md |NIM|USA
^VAFUB|CBOE Sep 2015 S&P; Variance Futu|WCB|USA
^NQTH0001LMEURT|NASDAQ Thailand Oil & Gas Lg Md|NIM|USA
^NQDMXUS1000N|NASDAQ DM Ex US Basic Materials|NIM|USA
^NQUSB8536LMN|NQ US  Property & Casualty Ins |NIM|USA
^KQ184I|KOSDAQ Growth Indicative Index|KOE|South Korea
INBRQ.PA|HSBC SP PBR.40 INAV|PAR|France
^NQKR5000LMAUDT|NASDAQ Korea Cnsmr Svcs Lg Md C|NIM|USA
^NQKR0001KRWT|NASDAQ Korea Oil & Gas KRW TR I|NIM|USA
SXAOCOGU.Z|STXOPTCO USD GR|ZRH|Switzerland
^NQG5000LMJPYT|NASDAQ Global Cnsmr Svcs Lg Md |NIM|USA
^NQKR7000EUR|NASDAQ Korea Utilities EUR Inde|NIM|USA
^NQEURO3500GBP|NASDAQ Eurozone Food & Beverage|NIM|USA
^NQUSB2720LMN|NQ US  General Inds Large Mid C|NIM|USA
^NQTR3000LMJPYT|NASDAQ Turkey Cnsmr Goods Lg Md|NIM|USA
^AXID-EU|iShares xUS Industrials (Estima|ASE|USA
^NQDMEU8300JPY|NASDAQ DM Europe Banks JPY Inde|NIM|USA
50020400.MA|MATERIALES DE CONST|MAD|Spain
ENVEG.NX|EN VIGEO EU 120 GR|ENX|Europe
^SPAU19|S&P; Pan Asia BMI Insurance (US |SNP|USA
^CIISGREP|Citi Earnings Growth Pure Europ|SNP|USA
^NQAT8000N|NASDAQ Austria Financials NTR I|NIM|USA
^NQUSB8777T|NQ US Bnchmk Inv Svcs TR Index|NIM|USA
^NQASIA9000LMT|NASDAQ Asia Tech Large Mid Cap |NIM|USA
WIKOR1350.FGI|FTSE KOR CHEMICALS|FGI|UK
^NQCO8000CADT|NASDAQ Colombia Financials CAD |NIM|USA
^DJUBSPB3|Dow Jones-UBS Lead Subindex 3 M|DJI|USA
DQAT.L|FTSE NASDAQ Dubai Qatar 10 Inde|LSE|UK
^NQHKLCGBP|NASDAQ Hong Kong Large Cap GBP |NIM|USA
4N7F.DE|DAXSUP ALL INFO K|GER|Germany
Q2H.Z|STXETMT&L; EURNR|ZRH|Switzerland
^NQUSB2353LMCADN|NQ US  Bldg Matls & Fixtures Lg|NIM|USA
^NQEMASIA3700JPYT|NASDAQ EM Asia Psnl & Hhld Good|NIM|USA
IPSPX.NX|COMSTAGE PSPX|ENX|Europe
^NQIT0001CADN|NASDAQ Italy Oil & Gas CAD NTR |NIM|USA
^LPAL|VelocityShares 2x Long Palladiu|NIM|USA
QD7T.DE|INAVDBDS600BSHD1C|GER|Germany
^SPEUPFN|S&P; EUROPE 350 - Financials (Se|SNP|USA
^NQDXGBEURN|NASDAQ AlphaDEX United Kingdom EUR Net Total Return Index|NIM|USA
^NQCI2KWTR|NASDAQ Commodity 2nd Front Kans|NIM|USA
^BCOMICT|Bloomberg Silver Subindex Total|WCB|USA
^NQBRICLMGBPT|NASDAQ BRIC Large Mid Cap GBP T|NIM|USA
LC31.L||LSE|UK
IDLVO.AS|INAV LYX DLV TR EUR|AMS|Netherlands
^NQPL8000LMJPYT|NASDAQ Poland Financials Lg Md |NIM|USA
^NQUSL8773N|NQ US Lg Cap Cnsmr Finance NTR |NIM|USA
^DJUSPP|Dow Jones U.S. Paper Index|DJI|USA
SFS14Y.SW|SBI FS AAA-BBB Y|EBS|Austria
Q76.Z|STXETMNET USD NR|ZRH|Switzerland
^NQEMEU4000JPY|NASDAQ EM Europe Health Care JP|NIM|USA
^NQASIA0001LMCADN|NASDAQ Asia Oil & Gas Large Mid|NIM|USA
^RUFJTRJP|Russell Fundamental Japan Total|WCB|USA
WIZAF8570.FGI|FTSE ZAF - LIFE ASS|FGI|UK
S71FCY.SW|SBI CORP FIN Y|EBS|Austria
^NQDMASIA3300LMEUR|NASDAQ DM Asia Auto & Parts Lg |NIM|USA
^BCOMNGTR|BBG NatrlGasTR|WCB|USA
SXAM95V.Z|STXAM12TEC USD NR|ZRH|Switzerland
WIITA5370.L|FTSE ITALY INDEX |FSI|UK
WIAMERS8570.FGI|FTSE AM - LIFEINS|FGI|UK
13122200.SG|SOLACTIBRICINDPEUR|STU|Germany
^NQUSM0533N|NQ US Md Cap Explrtn & Prdctn N|NIM|USA
^NQG3500LMJPYN|NASDAQ Global Food & Beverage L|NIM|USA
^NQASIA1000LMEURT|NASDAQ Asia Basic Matls Lg Md C|NIM|USA
^NQZA6000ZAR|NASDAQ South Africa Telecom ZAR|NIM|USA
^NQCI3ZNER|NASDAQ Commodity 3rd Front Zinc|NIM|USA
LSX.VI|LSX IND|VIE|Austria
^DJUSFD|Dow Jones U.S. Food Retailers &|DJI|USA
^NQDMASPA3700AUDT|NASDAQ DM ASPA Psnl & Hhld Good|NIM|USA
SUBT.Z|ESTXSUS40 EUR NR|ZRH|Switzerland
^NQNZMCAUDN|NASDAQ New Zealand Mid Cap AUD |NIM|USA
^ABAQ|ABA NASDAQ Community Bank|NIM|USA
^NQUSB2713LMEURT|NQ US  Aerospace Large Mid Cap |NIM|USA
^NQJP3700EUR|NASDAQ Japan Psnl & Hhld Goods |NIM|USA
^NQDM0001LMJPY|NASDAQ Developed Oil & Gas Lg M|NIM|USA
SXA17GV.Z|STXAS12BAR USD GR|ZRH|Switzerland
^NQGB0001GBPT|NASDAQ UK Oil & Gas GBP TR Inde|NIM|USA
Q4G.Z|STXETMHHG USD P|ZRH|Switzerland
^CMARER2Y|UBS Bloomberg CMCI Agriculture |WCB|USA
^NQHK3000AUDT|NASDAQ Hong Kong Cnsmr Goods AU|NIM|USA
^NQLA1700LMJPYT|NASDAQ Lat Am Basic Resources L|NIM|USA
I:BCOMBCT|Bloomberg Sugar Subindex Total |SNP|USA
^NQPL1000AUDT|NASDAQ Poland Basic Matls AUD T|NIM|USA
^TRESGUSE|Thomson Reuters CRI US Large Ca|NYS|USA
WIXSAFS4530.FGI|FTSE XSA-HEALTH|FGI|UK
SXG13L.Z|STXG30CHE USD P|ZRH|Switzerland
INTPS.PA|ISHS TIPS|PAR|France
^GNRI.QA|QE Index|DOH|Qatar
XBNCX.Z|STXNDTMMD SEPR|ZRH|Switzerland
IIESE.NX|ISHARES IESE INAV|ENX|Europe
^NQKR1000N|NASDAQ Korea Basic Matls NTR In|NIM|USA
WIEURPS5370.FGI|FTSE EP-GENERAL|FGI|UK
XTAST.IS|BIST NON-METAL MIN.|IST|Turkey
^NQGB5300LMT|NASDAQ UK Retail Large Mid Cap |NIM|USA
^NQHK6000EUR|NASDAQ Hong Kong Telecom EUR In|NIM|USA
^SPUKUSD|S&P; UNITED KINGDOM (USD)|SNP|USA
ASEANEM.FGI|FTSE ASEAN ALSH XDV|FGI|UK
3BPW.DE|INAV DBXT EMC EUR|GER|Germany
^BCOMHL|BBG HedgedPLN|WCB|USA
^W4UTI|Dow Jones Developed Markets ex-|DJI|USA
^W280T|Dow Jones Sustainability World |DJI|USA
^RUFHKTRG|Russell Fundamental Hong Kong T|WCB|USA
^AXIT-IV|iShares xUS Info Technology (In|ASE|USA
VVXC5.DE|VDAX MAERZ 2015|GER|Germany
SXG35L.Z|STXG30F&B; USD P|ZRH|Switzerland
^DUSBDF|Dow Jones-UBS Sugar Subindex Sw|DJI|USA
KOSPI200SECTOR-6.|||
^NQHK6000EURN|NASDAQ Hong Kong Telecom EUR NT|NIM|USA
^UZQ|CBOE VIX AUG FUTURES 4PM EST MA|CBO|USA
^NQEMASIA3700LMCAD|NASDAQ EM Asia Psnl & Hhld Good|NIM|USA
SAN71T.SW|SBI DNG AAA-AA7-10T|EBS|Austria
^EUVIX|CBOE/CME FX Euro Volatility Ind|WCB|USA
^NQUSB3722LMEURN|NQ US  Durable Hhld Products Lg|NIM|USA
SX3EDQ.Z|ESTXF B DVP Q|ZRH|Switzerland
ISGQE.PA|LYXOR SGQE|PAR|France
PSIXB.NX|PSI 20 XBEAR|ENX|Europe
^NQNZ4000JPYN|NASDAQ New Zealand Health Care |NIM|USA
^NQUSB5373JPYN|NQ US Bnchmk Broadline Rtlrs JP|NIM|USA
IAWAT.PA|LYXOR AWAT|PAR|France
^DWAEMNTR|Dorsey Wright Emerging Markets |NIM|USA
^NQDM2000JPYT|NASDAQ Developed Inds JPY TR In|NIM|USA
ENGRGRC.FGI|FTSE EPRA/NAREIT DE|FGI|UK
^NQUSM8536JPY|NQ US Md Cap Property & Casualt|NIM|USA
^NQUSL1357GBPT|NQ US Lg Cap Specialty Chemical|NIM|USA
^NQUSB8630CAD|NQ US Bnchmk Real Estate Inv & |NIM|USA
^NQUSL3530|NQ US Lg Cap Beverages Index|NIM|USA
^NQEM0001LMCAD|NASDAQ Emerging Oil & Gas Lg Md|NIM|USA
^NQUSS0530AUDN|NQ US Sm Cap Oil & Gas Producer|NIM|USA
^NQEURO5700LMJPYT|NASDAQ Eurozone Travel & Leisur|NIM|USA
1990876.DE|VSMI MAR 05|GER|Germany
^NQEU2300LMJPYN|NASDAQ Europe Constr & Matls Lg|NIM|USA
INMXJ.PA|MS.PAC.EX JAP.VLI|PAR|France
OBMM5Y.OL|OSLO/OBMM5Y|OSL|Norway
^RUFSWTRE|Russell Fundamental Switzerland|WCB|USA
^DJCIKWT|Dow Jones Commodity Index Kansa|DJI|USA
SXJP2SGR.Z|STXJPSMALL200EGR|ZRH|Switzerland
^UINF-NV|PROSHARES ULTRAPRO 10 YEAR TIPS|ASE|USA
^NQUSM7570T|NQ US Md Cap Gas, Water & Mult-|NIM|USA
^HX1000GI|HX1000GI/OMXH INDEX|HEL|Finland
399339.SZ|SZSE TECH PRICE|SHZ|China
WIEURPS3740.L|FTSE EP LEISR GOODS|FSI|UK
FIN.PS|PHP FINANCIALS IDX|PHS|Philippines
SGXUUNN.Z|STX GL1800XJP UN NR|ZRH|Switzerland
^NQUSB5753CAD|NQ US Bnchmk Hotels CAD Index|NIM|USA
^NQJP1000LMCADN|NASDAQ Japan Basic Matls Lg Md |NIM|USA
^NQLA2300LMAUD|NASDAQ Lat Am Constr & Matls Lg|NIM|USA
^DJUBSM6T|Dow Jones-UBS Soybean Meal Subi|DJI|USA
INESM.PA|AM.ETF EURO.SM VLI|PAR|France
^NQNZGBP|NASDAQ New Zealand GBP Index|NIM|USA
^NQUSL3537GBPT|NQ US Lg Cap Soft Drinks GBP TR|NIM|USA
^NQEMEU0001N|NASDAQ EM Europe Oil & Gas NTR |NIM|USA
^NQEMASIA4000EURT|NASDAQ EM Asia Health Care EUR |NIM|USA
^NQUSB8536JPY|NQ US Bnchmk Property & Casualt|NIM|USA
^NQEU8500LMCAD|NASDAQ Europe Ins Large Mid Cap|NIM|USA
S71P.SW|SBI CORPORATE P|EBS|Austria
^NQUSL8670CADT|NQ US Lg Cap Real Estate Inv Tr|NIM|USA
WIISR.L|FTSE Israel Index|LSE|UK
WIUSA1730.L|FTSE USA-FOR&PAPER;|FSI|UK
^VINX3500SEKNI|VINX Food & Beverage SEK NI|NIM|USA
FRRE.NX|CAC REAL ESTATE|ENX|Europe
ASTC.FGI|FTSE ASIAN TELECOMS|FGI|UK
^CSGWMX|Credit Suisse Global Warming In|SNP|USA
^OTCQX30T|OTCM QX ADR 30 Total Return Ind|SNP|USA
^NQBRIC2000JPYN|NASDAQ BRIC Inds JPY NTR Index|NIM|USA
^NQAU4000GBPT|NASDAQ Australia Health Care GB|NIM|USA
CACSH.NX|CAC 40 SHORT|ENX|Europe
^NQMEASCJPYN|NASDAQ MEA Small Cap JPY NTR In|NIM|USA
^NQUSB3745N|NQ US Bnchmk Recreational Produ|NIM|USA
^NQFR4000CADT|NASDAQ France Health Care CAD T|NIM|USA
^SPJXDAJT|S&P;/JPX Dividend Aristocrats In|SNP|USA
4N68.DE|DAXSUB ALL INPR K|GER|Germany
^NQUSB2799LMGBP|NQ US  Waste & Disposal Svcs Lg|NIM|USA
^NQBEGBP|NASDAQ Belgium GBP Index|NIM|USA
^NQASPAJPYT|NASDAQ ASPA JPY TR Index|NIM|USA
WIPACXJA8630.FGI|FTSE PXJ - REIS|FGI|UK
WITHA0001.L|FTSE THAI O&G;|FSI|UK
^W3HCR|Dow Jones Developed Markets Hea|DJI|USA
^NQNZ5000CADN|NASDAQ New Zealand Cnsmr Svcs C|NIM|USA
I:BCOMRCT|Dow Jones-UBS Roll Select Cotto|SNP|USA
50030100.MA|ALIMENTACION Y BEBI|MAD|Spain
^NQUSB2700LMCADT|NQ US  Ind Goods & Svcs Lg Md C|NIM|USA
SXEQIP.Z|ISTXE QI UH EUR P|ZRH|Switzerland
^NQIN1000N|NASDAQ India Basic Matls NTR In|NIM|USA
^RU2CADHDG|Russell 2000 Hedged CAD|WCB|USA
WIBEL3530.FGI|FTSE BEL-BEVERAGES|FGI|UK
WIESP6530.FGI|FTSE ESP-TELE SVS|FGI|UK
^NQUSB5000CADT|NQ US Bnchmk Cnsmr Svcs CAD TR |NIM|USA
WIJPN1750.FGI|FTSE JPN IND MET|FGI|UK
ESEMG.AS|ESI EXC EUR WM GR|AMS|Netherlands
INCHM.PA|LYXOR CHEMICALS|PAR|France
^XTNGCT|UBS Bloomberg CMCI Natural Gas |WCB|USA
^UBCILPER|UBS Liquidity Premium Commodity|WCB|USA
^CEMPUSDT|CEMP US Small Cap High Dividend|SNP|USA
^NQHK2000LMAUDT|NASDAQ Hong Kong Inds Large Mid|NIM|USA
EEORP.Z|STXOPTRU EUR P|ZRH|Switzerland
^NQDMEU3700T|NASDAQ DM Europe Psnl & Hhld Go|NIM|USA
^NQDMMEAJPYN|NASDAQ DM MEA JPY NTR Index|NIM|USA
WIGBR3720.L|FTSE GBR - HOUSGOOD|FSI|UK
^NQUSS8570AUDT|NQ US Sm Cap Life Ins AUD TR In|NIM|USA
ZXVCP.NZ|NZX 15 CAPT INDEX|NZE|New Zealand
^NQMEA4000LMJPYT|NASDAQ MEA Health Care Large Mi|NIM|USA
^RAUHVI|Russell Australia High Value|WCB|USA
ISMRT.NX|AMUNDI SMRT|ENX|Europe
^NQUSB2357LMCADT|NQ US  Heavy Constr Large Mid C|NIM|USA
Q6H.Z|ESTXTMHEE EUR NR|ZRH|Switzerland
^NQDE5000LMAUD|NASDAQ Germany Cnsmr Svcs Lg Md|NIM|USA
^RUFKNGBP|Russell Fundamental Korea Net R|WCB|USA
WIAMERS6000.L|FTSE AM-TELECOMMUN|FSI|UK
^VINX0001NOKPI|VINX Oil & Gas NOK PI|NIM|USA
WISWE0001.L|FTSE SWE OIL&GAS;|FSI|UK
^DWGBNDT|Dow Jones U.K. Total Stock Mark|DJI|USA
^NQUSS4533CADN|NQ US Sm Cap Health Care Provid|NIM|USA
^NQDMEU5700LMAUDT|NASDAQ DM Europe Travel&Leisure;|NIM|USA
^NQNA3700CAD|NASDAQ N America Psnl & Hhld Go|NIM|USA
^NQDMEU2700LMJPY|NASDAQ DM Europe Ind Goods&Svcs;|NIM|USA
^TV.FTAS|Volume in 000's|LSE|UK
^DJUSRP|Dow Jones U.S. Recreational Pro|DJI|USA
^NQEMEU0001LM|NASDAQ EM Europe Oil & Gas Larg|NIM|USA
^DJUBDF3|Dow Jones-UBS Commodity Index 3|DJI|USA
V2C4.DE|VSTOXX MAERZ 04|GER|Germany
^NQEM3000LMAUD|NASDAQ EM Cnsmr Goods Lg Md Cap|NIM|USA
IGDIV.NX|ETFX GDIV INAV|ENX|Europe
5FUQ.DE|INAVISHSTCBDEXFIUJP|GER|Germany
SXW0BNK.Z|STXG18XAMBNK USD P|ZRH|Switzerland
3BSE.DE|DAXGL CH AUTO USD P|GER|Germany
^NQDMXKRLMN|Nasdaq DM Ex Korea Large Mid Ca|NIM|USA
^DJUBSF4|Dow Jones-UBS Commodity Index 4|DJI|USA
^NQHKLMHKDN|NASDAQ Hong Kong Large Mid Cap |NIM|USA
^NQNA7000LMAUD|NASDAQ N America Utilities Lg M|NIM|USA
^AXEN-TC|iShares xUS Energy (Total Cash |ASE|USA
^NQIN4000CADN|NASDAQ India Health Care CAD NT|NIM|USA
^.BSJKE|NASDAQ BulletShares USD High Yi|NIM|USA
FRBMN.PA|CAC BASIC MATER NR|PAR|France
^NQRU0001LMEURT|NASDAQ Russia Oil & Gas Lg Md C|NIM|USA
4N5G.DE|DAXSUB ALL AIR K|GER|Germany
D8T8.DE|INAVISHPPALETCUSD|GER|Germany
ENUSR.L|E/N GL REITS USA|FSI|UK
^NQUSB0570N|NQ US Bnchmk Oil Eqpt, Svcs & D|NIM|USA
WIEURPS9570.FGI|FTSE EP - TECHHARD|FGI|UK
ENCXE.FGI|FTSE E/N EU REITS|FGI|UK
^NQUSB3745LMJPYT|NQ US  Recreational Products Lg|NIM|USA
XIN43000.L|FTSE China A 600 Index - Consum|LSE|UK
WIESP2770.L|FTSE ESP-TRANSPORT|FSI|UK
^TR15T|Dow Jones Turkey Equal Weighted|DJI|USA
ASX2750.L|FTSE ALL - ENGINEER|FSI|UK
^SPDVXE|S&P; 500 DYNAMIC VIX FUTURES ER|WCB|USA
IT1000.L|FTSE Italia All-Share Basic Mat|LSE|UK
^SPVXVHSP|S&P; 500 VIX FUTURES SHORT VOL H|NYS|USA
Q6Z.Z|ESTXTMNLI EUR NR|ZRH|Switzerland
^NQUSB2720N|NQ US Bnchmk General Inds NTR I|NIM|USA
WIXUKS8000.FGI|FTSE XUK-FINANCIALS|FGI|UK
22516153.Z|STXGLB1800XAUS NR|ZRH|Switzerland
^CORI2008|BlackRock CoRI Retirement Index|NYS|USA
ITGET.PA|THINK GLOB.EQ.INAV|PAR|France
WIAUT8630.FGI|FTSE AUT - REIS|FGI|UK
OMXNSCSEKPI.ST|OMXN SM CAP SEK PI|STO|Sweden
^DJUSBM|Dow Jones U.S. Basic Materials |DJI|USA
3BTR.DE|DAXGL VIET GBP K|GER|Germany
^NQKR0001LMJPYN|NASDAQ Korea Oil & Gas Large Mi|NIM|USA
23981286.NX|EN PEA PME EURZ NR|ENX|Europe
^RGRP|RICI Enhanced Precious Metals I|NYS|USA
^DJBDV10E|Dow Jones BRIC 50 ALL DR 10% Vo|DJI|USA
WIITA7000.FGI|FTSE ITA-UTILITIES|FGI|UK
