Ticker|Name|Exchange|Country
ENJ5.AX|Base Load Calender Month Electr|ASX|Australia
MDK15-2.SI|MD future for May 2015, being t|SES|Singapore
FDIVZ5.EX|FDIV DEC 15        |EUX|Germany
A2XAZ5.EX|A2XA DEC 15        |EUX|Germany
UBSU6.AX|Eastern Australian Feed Barley |ASX|Australia
SGU16-2.SI|SG future for September 2015, b|SES|Singapore
BNU6.AX|Base Load Electricity Futures N|ASX|Australia
ILV1529-C.BO|||
SESFV5.EX|SESF OCT 15        |EUX|Germany
R3EPZ8.EX|R3EP DEC 18/N      |EUX|Germany
LTZ1531-C.BO|||
PECFN16-3.SI|PECF future for July 2016, bein|SES|Singapore
60446885.EX|FESX SEP 12        |EUX|Germany
AMYFG6.EX|AMYF FEB 16        |EUX|Germany
BQH9.AX|Base Load Electricity Futures Q|ASX|Australia
R2:ENGI4T.SA|ENERGISA    PN|SAO|Brazil
SGPF16-3.SI|SGP future for January 2016, be|SES|Singapore
FATFH6.EX|FATF MAR 16        |EUX|Germany
TPH1631-C.BO|||
SBV1529-C.BO|||
PNC6.AX|Peak Load Electricity New South|ASX|Australia
ENI6C.MDD|ENI MAR 16         |MDD|
SCMHZ7.EX|SCMH DEC 17        |EUX|Germany
BNP5I.MDD|BNP SEP 15         |MDD|
RSZ5.AX|Base Load Calender Year $300 Ca|ASX|Australia
EDH19-3.SI|ED future for March 2019, being|SES|Singapore
HOTFU5.EX|HOTF SEP 15        |EUX|Germany
GNC6.AX|Base Load Quarterly $300 Cap El|ASX|Australia
CNX15-2.SI|CN future for November 2015, be|SES|Singapore
BETSB5X.ST|BTSSNB DEC 15/N    |STO|Sweden
VACHZ5.EX|VACH DEC 15        |EUX|Germany
VVUHH6.EX|VVUH MAR 16/N      |EUX|Germany
DIQ1527-C.BO|||
DBH1526-C.BO|||
VRX1526-C.BO|||
R2:HBTS5T.SA|HABITASUL   PNA|SAO|Brazil
GEKTE15L.AT|GEK DEC 15         |ATH|Greece
PVU7.AX|Peak Load Electricity Victorian|ASX|Australia
SGPH16-C.SI|||
EXPFM6.EX|EXPF JUN 16        |EUX|Germany
IAJ1530-C.BO|||
AIRKX5.EX|AIRK NOV 15        |EUX|Germany
NKG15-3.SI|NK future for February 2015, be|SES|Singapore
TOTGF6.EX|TOTG JAN 16        |EUX|Germany
WINHX5.EX|WINH NOV 15        |EUX|Germany
ENK5.AX|Base Load Calender Month Electr|ASX|Australia
FSMMU5.EX|FSMM SEP 15        |EUX|Germany
THQ15-3.SI|TH future for August 2015, bein|SES|Singapore
R2:RSID3T.SA|ROSSI RESID ON      NM|SAO|Brazil
CIJ1530-C.BO|||
SNDHX5.EX|SNDH NOV 15        |EUX|Germany
BSZ7.AX|Base Load Electricity Futures S|ASX|Australia
ABFFX5.EX|ABFF NOV 15        |EUX|Germany
DVZ6.AX|Peak Load Electricity Strips Vi|ASX|Australia
DNI9.AX|Peak Load Electricity Strips Ne|ASX|Australia
WPM5.AX|Woodside Petroleum Ltd Share Fu|ASX|Australia
ZLH1631-C.BO|||
BQT7.AX|Base Load Electricity Futures Q|ASX|Australia
BEIGU5.EX|BEIG SEP 15        |EUX|Germany
HMB5W.ST|H&M; NOV 15/N       |STO|Sweden
R2:BAHI3T.SA|BAHEMA      ON|SAO|Brazil
FSTFU5.EX|FSTF SEP 15        |EUX|Germany
EDN15-3.SI|ED future for July 2015, being |SES|Singapore
EYM20-3.SI|EY future for June 2020, being |SES|Singapore
HKZ16-3.SI|HK future for December 2016, be|SES|Singapore
BQP6.AX|Base Load Electricity Futures Q|ASX|Australia
C2VXZ5.EX|C2VX DEC 15/N      |EUX|Germany
EDM23-3.SI|ED future for June 2023, being |SES|Singapore
APSV5.AX|S&P;/ASX 200 Index October 2015 |ASX|Australia
2LUX5K.MDD|LUXOTT NOV 15      |MDD|
DIV1529-C.BO|||
C3SGZ6.EX|C3SG DEC 16        |EUX|Germany
STJ1530-C.BO|||
AULHZ5.EX|AULH DEC 15/N      |EUX|Germany
ISZ1531-C.BO|||
LPFU16-C.SI|||
GNI8.AX|Base Load Quarterly $300 Cap El|ASX|Australia
ALPHA16I.AT|ALPHA SEP 16       |ATH|Greece
VCH6.AX|Eastern Australian Canola March|ASX|Australia
EXAE15L.AT|HELEX DEC 15       |ATH|Greece
M58FK16-3.SI|M58F future for May 2016, being|SES|Singapore
IBR5.AX|30 Day Interbank Cash Rate Futu|ASX|Australia
PSM8.AX|Peak Load Electricity South Aus|ASX|Australia
GBFHU5.EX|GBFH SEP 15        |EUX|Germany
VODHV5.EX|VODH OCT 15        |EUX|Germany
ERG6F.MDD|ERG JUN 16         |MDD|
IRSZ9.AX|90-Day Bank Accepted Bills Dece|ASX|Australia
M58FZ19-3.SI|M58F future for December 2019, |SES|Singapore
SKFB5X.ST|SKF DEC 15/N       |STO|Sweden
MYZ16-2.SI|MY future for December 2016, be|SES|Singapore
PPCFH16-2.SI|PPCF future for March 2016, bei|SES|Singapore
PPSFU16-3.SI|PPSF future for September 2016,|SES|Singapore
PECFU16-2.SI|PECF future for September 2016,|SES|Singapore
AHU.SI||SES|Singapore
T58FX16-2.SI|T58F future for November 2016, |SES|Singapore
NUM15-C.SI|||
SUBC5X.OL|SUBSEA DEC 15/N    |OSL|Norway
TLXFU5.EX|TLXF SEP 15        |EUX|Germany
ALX1526-C.BO|||
THQ15-2.SI|TH future for August 2015, bein|SES|Singapore
T58FU16-C.SI|||
NKQ15-C.SI|||
TFFFZ5.EX|TFFF DEC 15        |EUX|Germany
I2BEZ8.EX|I2BE DEC 18        |EUX|Germany
GPC7.AX|GPT Group March 2017 (night)|ASX|Australia
YTSU5.AX|3-Year Commonwealth Treasury Bo|ASX|Australia
WEV1529-C.BO|||
DGEFH6.EX|DGEF MAR 16        |EUX|Germany
LLJ1530-C.BO|||
NESGU5.EX|NESG SEP 15        |EUX|Germany
R2:BDLL3T.SA|BARDELLA    ON|SAO|Brazil
I2TKZ6.EX|I2TK DEC 16        |EUX|Germany
GBRIF6.EX|GBRI JAN 16        |EUX|Germany
IDX15-C.SI|||
USSH6.AX|Australian Sorghum March 2016 (|ASX|Australia
LIZ1531-C.BO|||
TSLFH6.EX|TSLF MAR 16/N      |EUX|Germany
RBSH6.AX|2nd Year Bundle on 90 day Bank |ASX|Australia
FSTXZ5.EX|FSTX DEC 15        |EUX|Germany
RSI9.AX|Base Load Calender Year $300 Ca|ASX|Australia
R2:SNSY6T.SA|SANSUY      PNB|SAO|Brazil
NVJ1530-C.BO|||
FEXDZ8.EX|FEXD DEC 18        |EUX|Germany
SSH1631-C.BO|||
NAS6O.ST|NOAIRS MAR 16/N    |STO|Sweden
SMG1625-C.BO|||
NFJ1530-C.BO|||
HSBGZ5.EX|HSBG DEC 15        |EUX|Germany
PHZ16-2.SI|PH future for December 2016, be|SES|Singapore
HENGQ5.EX|HENG AUG 15        |EUX|Germany
IBSU6.AX|30 Day Interbank Cash Rate Futu|ASX|Australia
C3RIZ6.EX|C3RI DEC 16/N      |EUX|Germany
CEEFX5.EX|CEEF NOV 15        |EUX|Germany
TENER16F.AT|TENER JUN 16       |ATH|Greece
STM6C.MDD|STMICR MAR 16      |MDD|
N2OAZ5.EX|N2OA DEC 15        |EUX|Germany
FNC5J.MDD|FINMEC OCT 15      |MDD|
R2:ARTR3T.SA|ARTERIS     ON      NM|SAO|Brazil
YX3FU5.EX|YX3F SEP 15        |EUX|Germany
ABBFG6.EX|ABBF FEB 16        |EUX|Germany
BVH6.AX|Base Load Electricity Futures V|ASX|Australia
SCQ1527-C.BO|||
DSMFX5.EX|DSMF NOV 15        |EUX|Germany
R2OGZ5.EX|R2OG DEC 15        |EUX|Germany
SDRLAD5W.OL|SEADRI NOV 15/N    |OSL|Norway
R2:SPRI5T.SA|SPRINGER    PNA|SAO|Brazil
RSHGZ5.EX|RSHG DEC 15        |EUX|Germany
RTZ1531-C.BO|||
BVM5.AX|Base Load Electricity Futures V|ASX|Australia
XCAHX4.EX|XCAH NOV 14        |EUX|Germany
IDJ15-3.SI|ID future for April 2015, being|SES|Singapore
ACIFU5.EX|ACIF SEP 15        |EUX|Germany
1TEF7L.MDD|1TEF DEC 17/N      |MDD|
HVT8.AX|Base Load Electricity Strip Vic|ASX|Australia
STN15-3.SI|ST future for July 2015, being |SES|Singapore
L2INZ6.EX|L2IN DEC 16/N      |EUX|Germany
FRZ1531-C.BO|||
V2VDZ7.EX|V2VD DEC 17/N      |EUX|Germany
IBG7.AX|30 Day Interbank Cash Rate Futu|ASX|Australia
PVI6.AX|Peak Load Electricity Victorian|ASX|Australia
62757786.EX|FGBX MAR 13        |EUX|Germany
NLV1529-C.BO|||
T58FG18-C.SI|||
UNIHZ5.EX|UNIH DEC 15        |EUX|Germany
TGS5X.OL|TGS DEC 15/N       |OSL|Norway
NGZ1531-C.BO|||
SLV1529-C.BO|||
HVZ9.AX|Base Load Electricity Strip Vic|ASX|Australia
SCV1529-C.BO|||
PCJ1530-C.BO|||
KC4JX5.EX|KC4J NOV 15        |EUX|Germany
IRSU8.AX|90-Day Bank Accepted Bills Sept|ASX|Australia
PNU9.AX|Peak Load Electricity New South|ASX|Australia
APG16-3.SI|AP future for February 2015, be|SES|Singapore
APR5.AX|S&P;/ASX 200 Index October 2015 |ASX|Australia
NKJ1530-C.BO|||
JBU15-2.SI|JB future for September 2015, b|SES|Singapore
SAJ1530-C.BO|||
FSTIZ5.EX|FSTI DEC 15        |EUX|Germany
T58FU16-3.SI|T58F future for September 2016,|SES|Singapore
TWM16-2.SI|TW future for June 2016, being |SES|Singapore
UNI5J.MDD|UNIPOL OCT 15      |MDD|
FEEDZ6.EX|FEED DEC 16        |EUX|Germany
VG1518-C.BO|||
T58FX18-3.SI|T58F future for November 2018, |SES|Singapore
OMG1526-C.BO|||
OMJ1530-C.BO|||
FMEMU5.EX|FMEM SEP 15/N      |EUX|Germany
HSBGM5.EX|HSBG JUN 15        |EUX|Germany
T58FG16-2.SI|T58F future for February 2016, |SES|Singapore
BPFM5.EX|BPF JUN 15         |EUX|Germany
HKM15-2.SI|HK future for June 2015, being |SES|Singapore
IRT7.AX|90-Day Bank Accepted Bills Dece|ASX|Australia
NKG16-3.SI|NK future for February 2016, be|SES|Singapore
USE6.AX|Australian Sorghum May 2016 (ni|ASX|Australia
BUQ1527-C.BO|||
M58FJ19-3.SI|M58F future for April 2019, bei|SES|Singapore
WMN6.AX|Eastern Australia Wheat futures|ASX|Australia
EYZ19-2.SI|EY future for December 2019, be|SES|Singapore
CPGGM6.EX|CPGG JUN 16        |EUX|Germany
SNFFH6.EX|SNFF MAR 16        |EUX|Germany
ISH1526-C.BO|||
BKH1526-C.BO|||
BKK1528-C.BO|||
YTSM5.AX|3-Year Commonwealth Treasury Bo|ASX|Australia
FMQAH6.EX|FMQA MAR 16        |EUX|Germany
M2CDZ6.EX|M2CD DEC 16/N      |EUX|Germany
RTM1525-C.BO|||
M58FM15-3.SI|M58F future for June 2015, bein|SES|Singapore
FSTCU5.EX|FSTC SEP 15        |EUX|Germany
NKZ1531-C.BO|||
PQM6.AX|Peak Load Electricity Queenslan|ASX|Australia
AKUFG6.EX|AKUF FEB 16        |EUX|Germany
NBQ1527-C.BO|||
RNLFX5.EX|RNLF NOV 15        |EUX|Germany
SIEGU5.EX|SIEG SEP 15        |EUX|Germany
EEE16L.AT|EEE DEC 16         |ATH|Greece
NDZ19-2.SI|ND future for December 2019, be|SES|Singapore
BOSFZ4.EX|BOSF DEC 14        |EUX|Germany
T58FK15-C.SI|||
DNB6O.OL|DNB MAR 16/N       |OSL|Norway
M58FV19-3.SI|M58F future for October 2019, b|SES|Singapore
R2:CGAS5T.SA|COMGAS      PNA EDJ|SAO|Brazil
LPFG17-2.SI|LPF future for February 2017, b|SES|Singapore
ATCOA6OX.ST|ATCOA MAR 16/N     |STO|Sweden
NNGFV5.EX|NNGF OCT 15        |EUX|Germany
IHGFZ5.EX|IHGF DEC 15        |EUX|Germany
ATLHU5.EX|ATLH SEP 15        |EUX|Germany
R2:REDE4T.SA|REDE ENERGIAPN|SAO|Brazil
R2:CPLE6T.SA|COPEL       PNB     N1|SAO|Brazil
8530112.EX|FGBL JUN 12        |EUX|Germany
D2SMZ6.EX|D2SM DEC 16/N      |EUX|Germany
VWSH5.AX|NSW Wheat March 2015 (24 hr)|ASX|Australia
UNI5I.MDD|UNIPOL SEP 15      |MDD|
NPG1625-C.BO|||
ENTGG6.EX|ENTG FEB 16        |EUX|Germany
BSYFH6.EX|BSYF MAR 16        |EUX|Germany
FYG1625-C.BO|||
PPCFJ16-2.SI|PPCF future for April 2016, bei|SES|Singapore
ALVGM6.EX|ALVG JUN 16        |EUX|Germany
R2:BALM4T.SA|BAUMER      PN|SAO|Brazil
PNI5.AX|Peak Load Electricity New South|ASX|Australia
R2:PRBC4T.SA|PARANA      PN  EJ  N1|SAO|Brazil
IDEPM5J.MDD|IDEPM OCT 15       |MDD|
VTSGV5.EX|VTSG OCT 15        |EUX|Germany
FTI5X.AS|FTI NOV 15         |AMS|Netherlands
LTG1526-C.BO|||
NSH15-2.SI|NS future for March 2015, being|SES|Singapore
MYTIL15LX.AT|MYTILI DEC 15/N    |ATH|Greece
PESFK15-C.SI|||
TPN1530-C.BO|||
B2TZ5.EX|B2T DEC 15         |EUX|Germany
PQU9.AX|Peak Load Electricity Queenslan|ASX|Australia
NBK1528-C.BO|||
THZ15-2.SI|TH future for December 2015, be|SES|Singapore
T58FK17-3.SI|T58F future for May 2017, being|SES|Singapore
GNP7.AX|Base Load Quarterly $300 Cap El|ASX|Australia
ISAFZ5.EX|ISAF DEC 15        |EUX|Germany
PHG16-C.SI|||
STN15-C.SI|||
S9LFU5.EX|S9LF SEP 15        |EUX|Germany
IDN15-C.SI|||
PESFK16-C.SI|||
NESGM5.EX|NESG JUN 15        |EUX|Germany
E2OAZ5.EX|E2OA DEC 15        |EUX|Germany
B2MWZ9.EX|B2MW DEC 19        |EUX|Germany
TBM1525-C.BO|||
PPSFH15-C.SI|||
NSN15-3.SI|NS future for July 2015, being |SES|Singapore
PSZ7.AX|Peak Load Electricity South Aus|ASX|Australia
M58FF16-2.SI|M58F future for January 2016, b|SES|Singapore
M58FM16-3.SI|M58F future for June 2016, bein|SES|Singapore
R2:BAZA3T.SA|AMAZONIA    ON|SAO|Brazil
LTU1524-C.BO|||
EMG1625-C.BO|||
FESTH6.EX|FEST MAR 16        |EUX|Germany
68514404.EX|FOAT JUN 14        |EUX|Germany
INH15-C.SI|||
SGPG16-C.SI|||
OBN1530-C.BO|||
XTC6.AX|10-Year Commonwealth Treasury B|ASX|Australia
RNT6.AX|Base Load Calender Year $300 Ca|ASX|Australia
PESFJ16-C.SI|||
DBG1526-C.BO|||
RIBAH6_F.ST|RIBA MAR 16        |STO|Sweden
R2:BEEF3T.SA|MINERVA     ON      NM|SAO|Brazil
HDFFV5.EX|HDFF OCT 15        |EUX|Germany
MLG1526-C.BO|||
IBQ5.AX|30 Day Interbank Cash Rate Futu|ASX|Australia
GSH6.AX|Base Load Quarterly $300 Cap El|ASX|Australia
NDZ22-C.SI|||
FSTHU5.EX|FSTH SEP 15        |EUX|Germany
HTO15L.AT|HTO DEC 15         |ATH|Greece
MDJ15-3.SI|MD future for April 2015, being|SES|Singapore
FMHKM6.EX|FMHK JUN 16        |EUX|Germany
EDM22-3.SI|ED future for June 2022, being |SES|Singapore
GCM1525-C.BO|||
R2:GGBR3T.SA|GERDAU      ON      N1|SAO|Brazil
NSJ16-2.SI|NS future for April 2016, being|SES|Singapore
VWSN5.AX|NSW Wheat July 2015 (24 hr)|ASX|Australia
VIH1631-C.BO|||
APSZ5.AX|S&P;/ASX 200 Index December 2015|ASX|Australia
R2:SNSL3T.SA|SENIOR SOL  ON      MA|SAO|Brazil
HEXB5U.ST|HEXAGO SEP 15/N    |STO|Sweden
HFG1625-C.BO|||
R2:ENEV3T.SA|ENEVA       ON      NM|SAO|Brazil
DUEFH6.EX|DUEF MAR 16        |EUX|Germany
NAS5T.OL|NOAIRS AUG 15/N    |OSL|Norway
OIH1631-C.BO|||
DQZ8.AX|Peak Load Electricity Strips Qu|ASX|Australia
CLHFG6.EX|CLHF FEB 16        |EUX|Germany
FFGRP16I.AT|FFGRP SEP 16       |ATH|Greece
R2EPZ7.EX|R2EP DEC 17        |EUX|Germany
C3ARZ7.EX|C3AR DEC 17/N      |EUX|Germany
FTI5U.AS|FTI SEP 15         |AMS|Netherlands
2TIT5I.MDD|TEL SEP 15         |MDD|
THPGZ5.EX|THPG DEC 15        |EUX|Germany
GQC6.AX|Base Load Quarterly $300 Cap El|ASX|Australia
NLX1526-C.BO|||
R2:ESTR4T.SA|ESTRELA     PN|SAO|Brazil
ENA5.AX|Base Load Calender Month Electr|ASX|Australia
M58FN17-3.SI|M58F future for July 2017, bein|SES|Singapore
BNH6.AX|Base Load Electricity Futures N|ASX|Australia
R2:SPXI11T.SA|IT NOW SPXI CI|SAO|Brazil
NSG16-2.SI|NS future for February 2016, be|SES|Singapore
INN16-3.SI|IN future for July 2016, being |SES|Singapore
FTI6Z.AS|FTI DEC 16         |AMS|Netherlands
BAYFH6.EX|BAYF MAR 16        |EUX|Germany
UFGGV5.EX|UFGG OCT 15        |EUX|Germany
LPFN16-3.SI|LPF future for July 2016, being|SES|Singapore
GCH1631-C.BO|||
EDZ21-C.SI|||
NTK1528-C.BO|||
2ISP5J.MDD|ISP OCT 15         |MDD|
GNP9.AX|Base Load Quarterly $300 Cap El|ASX|Australia
2TIT5J.MDD|TEL OCT 15         |MDD|
MTGB6O.ST|MODERN MAR 16/N    |STO|Sweden
MOHGV5.EX|MOHG OCT 15        |EUX|Germany
FRDXZ5.EX|FRDX DEC 15        |EUX|Germany
PESFX16-C.SI|||
69823368.EX|FSMI SEP 14        |EUX|Germany
SLH1526-C.BO|||
CSFFH6.EX|CSFF MAR 16        |EUX|Germany
GQU5.AX|Base Load Quarterly $300 Cap El|ASX|Australia
FBTPH6.EX|FBTP MAR 16        |EUX|Germany
ITQ1527-C.BO|||
CARGQ5.EX|CARG AUG 15        |EUX|Germany
PECFM15-3.SI|PECF future for June 2015, bein|SES|Singapore
FLF1628-C.BO|||
EYZ20-3.SI|EY future for December 2020, be|SES|Singapore
MIG15I.AT|MIG SEP 15         |ATH|Greece
5SWHBF_1509.ST|SPI180 SEP 15/N    |STO|Sweden
SMPFH6.EX|SMPF MAR 16        |EUX|Germany
FESEZ5.EX|FESE DEC 15        |EUX|Germany
ARZ5.AX|S&P;/ASX 200 Resources Index Fut|ASX|Australia
SBJ1530-C.BO|||
NKU17-C.SI|||
61550641.EX|FGBX DEC 12        |EUX|Germany
CIQ1527-C.BO|||
UBSX5.AX|Eastern Australian Feed Barley |ASX|Australia
MLH1526-C.BO|||
FBTSH6.EX|FBTS MAR 16        |EUX|Germany
ENE5.AX|Base Load Calender Month Electr|ASX|Australia
SPM5K.MDD|SAIPEM NOV 15      |MDD|
PPSFG16-3.SI|PPSF future for February 2016, |SES|Singapore
CNN15-2.SI|CN future for July 2015, being |SES|Singapore
PGS5O.OL|PETROL MAR 15/N    |OSL|Norway
R2:MTSA4T.SA|METISA      PN|SAO|Brazil
R2:BSLI4T.SA|BRB BANCO   PN|SAO|Brazil
EYZ20-2.SI|EY future for December 2020, be|SES|Singapore
1SANF6L.MDD|1SANF DEC 16       |MDD|
EYM18-3.SI|EY future for June 2018, being |SES|Singapore
FMHKZ5.EX|FMHK DEC 15        |EUX|Germany
US5L.MDD|UNISAI DEC 15      |MDD|
M58FX17-2.SI|M58F future for November 2017, |SES|Singapore
PECFZ16-C.SI|||
PU4FZ5.EX|PU4F DEC 15        |EUX|Germany
TENER16I.AT|TENER SEP 16       |ATH|Greece
APM1525-C.BO|||
PRF1628-C.BO|||
TBQ1527-C.BO|||
R2:SUZB6T.SA|SUZANO PAPELPNB     N1|SAO|Brazil
SRTFZ5.EX|SRTF DEC 15        |EUX|Germany
FREHF6.EX|FREH JAN 16        |EUX|Germany
FMKNZ5.EX|FMKN DEC 15/N      |EUX|Germany
FCF1628-C.BO|||
SWEDA6A.ST|SWEDBA JAN 16      |STO|Sweden
R2:IMBI3T.SA|DOC IMBITUBAON|SAO|Brazil
PWF1628-C.BO|||
D2BKZ7.EX|D2BK DEC 17        |EUX|Germany
S5REZ8.EX|S5RE DEC 18        |EUX|Germany
APK15-2.SI|AP future for May 2015, being t|SES|Singapore
EQC5.AX|Base Load Calender Month Electr|ASX|Australia
RAAFZ5.EX|RAAF DEC 15        |EUX|Germany
JBZ16-C.SI|||
RIBAM6_F.ST|RIBA JUN 16/N      |STO|Sweden
NDM1525-C.BO|||
CNHI6A.MDD|CNHIND JAN 16      |MDD|
BIX1526-C.BO|||
ELVGG6.EX|ELVG FEB 16        |EUX|Germany
PHH15-3.SI|PH future for March 2015, being|SES|Singapore
FDXMH6.EX|FDXM MAR 16/N      |EUX|Germany
IBF6.AX|30 Day Interbank Cash Rate Futu|ASX|Australia
TRN5I.MDD|TERNA SEP 15       |MDD|
TWH17-C.SI|||
WLZ1531-C.BO|||
73896788.EX|FBTP JUN 15        |EUX|Germany
GIJ1530-C.BO|||
B2LTZ6.EX|B2LT DEC 16/N      |EUX|Germany
PESFU16-2.SI|PESF future for September 2016,|SES|Singapore
EMU1524-C.BO|||
FEU3M6.EX|FEU3 JUN 16        |EUX|Germany
NDK1528-C.BO|||
XXI6.AX|20 Year Treasury Bond Futures J|ASX|Australia
IDEPM5I.MDD|IDEPM SEP 15       |MDD|
STF1628-C.BO|||
HNI8.AX|Base Load Electricity Strip New|ASX|Australia
LLK1528-C.BO|||
M58FN15-2.SI|M58F future for July 2015, bein|SES|Singapore
T58FM18-C.SI|||
GLE6C.MDD|GLE MAR 16         |MDD|
LPFU15-3.SI|LPF future for September 2015, |SES|Singapore
EQH6.AX|Base Load Calender Month Electr|ASX|Australia
MTGB5X.ST|MODERN DEC 15/N    |STO|Sweden
FMWNZ5.EX|FMWN DEC 15/N      |EUX|Germany
R2:NATU3T.SA|NATURA      ON      NM|SAO|Brazil
JGM16-C.SI|||
GQZ6.AX|Base Load Quarterly $300 Cap El|ASX|Australia
APSJ5.AX|S&P;/ASX 200 Index April 2015 (2|ASX|Australia
NKH17-3.SI|NK future for March 2017, being|SES|Singapore
GSC5.AX|Base Load Quarterly $300 Cap El|ASX|Australia
PNM9.AX|Peak Load Electricity New South|ASX|Australia
BKJ1530-C.BO|||
KC4JZ5.EX|KC4J DEC 15        |EUX|Germany
MFA6G.AS|MFA FEB 16/N       |AMS|Netherlands
8144571.EX|D2BK DEC 12/N      |EUX|Germany
M58FN16-2.SI|M58F future for July 2016, bein|SES|Singapore
DP86Z.AS|DP8 DEC 16         |AMS|Netherlands
PPSFU16-C.SI|||
NUM16-C.SI|||
EMAMAR17.PA|MAIS MAR 17        |PAR|France
64975424.EX|FGBM SEP 13        |EUX|Germany
WKH6.AX|WA Wheat March 2016 (day)|ASX|Australia
UCG5L.MDD|UNICRE DEC 15      |MDD|
FATXM6.EX|FATX JUN 16        |EUX|Germany
BSP8.AX|Base Load Electricity Futures S|ASX|Australia
NKZ17-3.SI|NK future for December 2017, be|SES|Singapore
R2:TGMA3T.SA|TEGMA       ON      NM|SAO|Brazil
GQT6.AX|Base Load Quarterly $300 Cap El|ASX|Australia
DVCFZ5.EX|DVCF DEC 15        |EUX|Germany
RGSGZ4.EX|RGSG DEC 14        |EUX|Germany
F2MXZ5.EX|F2MX DEC 15        |EUX|Germany
NAS5U.ST|NOAIRS SEP 15/N    |STO|Sweden
CHZ1531-C.BO|||
NUU16-2.SI|NU future for September 2016, b|SES|Singapore
PHX15-C.SI|||
EDZ21-3.SI|ED future for December 2021, be|SES|Singapore
EYU15-3.SI|EY future for September 2015, b|SES|Singapore
RLH1631-C.BO|||
U2HRZ7.EX|U2HR DEC 17/N      |EUX|Germany
MYQ15-2.SI|MY future for August 2015, bein|SES|Singapore
RTH1526-C.BO|||
ACH1631-C.BO|||
U2BSZ6.EX|U2BS DEC 16/N      |EUX|Germany
PESFG16-C.SI|||
AZM5K.MDD|AZIMUT NOV 15      |MDD|
AMEFF6.EX|AMEF JAN 16        |EUX|Germany
IBS5.AX|30 Day Interbank Cash Rate Futu|ASX|Australia
NSG16-C.SI|||
ISP6A.MDD|ISP JAN 16         |MDD|
UCMFU5.EX|UCMF SEP 15        |EUX|Germany
CLFFU5.EX|CLFF SEP 15        |EUX|Germany
R2:BALM3T.SA|BAUMER      ON|SAO|Brazil
TBG1625-C.BO|||
SLZ1531-C.BO|||
C3SGZ7.EX|C3SG DEC 17        |EUX|Germany
EOAHU5.EX|EOAH SEP 15        |EUX|Germany
SLN1530-C.BO|||
FOATZ5.EX|FOAT DEC 15        |EUX|Germany
SGG15-C.SI|||
APH1526-C.BO|||
YAR5V.OL|YARA OCT 15/N      |OSL|Norway
8BUFZ4.EX|8BUF DEC 14        |EUX|Germany
PECFQ15-3.SI|PECF future for August 2015, be|SES|Singapore
FESRH6.EX|FESR MAR 16        |EUX|Germany
ENQ5.AX|Base Load Calender Month Electr|ASX|Australia
YDC5.AX|Intra-Day Options on 3-Year Com|ASX|Australia
FESEU5.EX|FESE SEP 15        |EUX|Germany
XSM6.AX|10-Year Interest Rate Swap Futu|ASX|Australia
MHGAD6OX.OL|MARINE MAR 16/N    |OSL|Norway
MYV15-3.SI|MY future for October 2015, bei|SES|Singapore
63870812.EX|FGBL JUN 13        |EUX|Germany
D2TEZ5.EX|D2TE DEC 15        |EUX|Germany
EXPFG6.EX|EXPF FEB 16        |EUX|Germany
NKM17-C.SI|||
TWJ15-2.SI|TW future for April 2015, being|SES|Singapore
SOLK16F.AT|SOLK JUN 16        |ATH|Greece
EVG5.AX|Base Load Calender Month Electr|ASX|Australia
FCCOZ7.EX|FCCO DEC 17        |EUX|Germany
FCK1528-C.BO|||
N3OAZ6.EX|N3OA DEC 16/N      |EUX|Germany
BMTFV5.EX|BMTF OCT 15        |EUX|Germany
HVI6.AX|Base Load Electricity Strip Vic|ASX|Australia
67335975.EX|FBTP MAR 14        |EUX|Germany
APF6.AX|S&P;/ASX 200 Index January 2016 |ASX|Australia
SOLFX5.EX|SOLF NOV 15        |EUX|Germany
MOV1529-C.BO|||
RVT8.AX|Base Load Calender Year $300 Ca|ASX|Australia
JM5U.ST|JM SEP 15/N        |STO|Sweden
68369999.EX|FVS APR 14         |EUX|Germany
IRSH5.AX|90-Day Bank Accepted Bills Marc|ASX|Australia
STZ15-C.SI|||
GSU7.AX|Base Load Quarterly $300 Cap El|ASX|Australia
M58FM15-C.SI|||
GVP9.AX|Base Load Quarterly $300 Cap El|ASX|Australia
T58FJ17-C.SI|||
PHX15-2.SI|PH future for November 2015, be|SES|Singapore
NKH16-3.SI|NK future for March 2016, being|SES|Singapore
EBMMAR16.PA|BLEEUR MAR 16      |PAR|France
AHOHZ5.EX|AHOH DEC 15        |EUX|Germany
US5I.MDD|UNISAI SEP 15      |MDD|
HQZ7.AX|Base Load Electricity Strip Que|ASX|Australia
FREGZ5.EX|FREG DEC 15        |EUX|Germany
IBX1526-C.BO|||
TFX1526-C.BO|||
TWXGF6.EX|TWXG JAN 16        |EUX|Germany
LPFF16-2.SI|LPF future for January 2016, be|SES|Singapore
EDH24-C.SI|||
NFH1526-C.BO|||
LTM1525-C.BO|||
BNU5.AX|Base Load Electricity Futures N|ASX|Australia
MOHFZ5.EX|MOHF DEC 15        |EUX|Germany
DPWFV5.EX|DPWF OCT 15        |EUX|Germany
L2HAZ6.EX|L2HA DEC 16/N      |EUX|Germany
FESOZ5.EX|FESO DEC 15        |EUX|Germany
MYH15-2.SI|MY future for March 2015, being|SES|Singapore
IIEFF6.EX|IIEF JAN 16        |EUX|Germany
