Ticker|Name|Exchange|Country
GIRMX|Goldman Sachs Emerging Markets Eq IR|NAS|USA
F00000NZPF.TO|Capital Group Emerg Mkts Total Opp-Cdn I|TOR|Canada
GVEZX|GuideStone Funds Value Equity Investor|NAS|USA
ZEDOMNIFUNDA.MI|Zed Omnifund Azionario|MIL|Italy
PGIBX|Putnam Fund for Growth & Income B|NAS|USA
W00B.HM|WALLB BL AFR C|HAM|Germany
JDVRX|Prudential Jennison Value R|NAS|USA
HIAHX|Hartford Healthcare HLS IA|NAS|USA
IE00B96RCG78.IR|Value Partners Classic Eq Z USD Unhdgd|ISE|UK
ZKAPNA.SW|SWC(CH)AZFNKAP AA|EBS|Austria
VIRSX|Vanguard Instl Trgt Retire 2040 Instl|NAS|USA
KR5308AV5466.KS|Pheonix Sky CP PF Note 1|KSC|Korea
MVEDX|MassMutual Premier Value R5|NAS|USA
12309313.IR|GAM NORT EUR-ACC-|ISE|UK
K55234B34423.KS|IBK Small-Mid Korea 10 Feeder Bd Bal A|KSC|Korea
XFRAX|BlackRock Floating Rate Income |NAS|USA
RAVRX|State Farm LifePath 2050 R1|NAS|USA
WAIIX|Western Asset Inflation Idxd Plus Bd I|NAS|USA
IXE1I2.MX|IXE ESTRATEGI-I2|MEX|Mexico
MWTSX|Metropolitan West Total Return Bond Plan|NAS|USA
HBLIX|Hartford Balanced Income I|NAS|USA
QALTX|Quantified Alternative Investment Inv|NAS|USA
AEDAX|Invesco European Growth A|NAS|USA
XQ11.DU|FR TI GL BD AD|DUS|Germany
ICMCX|Intrepid Disciplined Value Investor|NAS|USA
3945588.IR|KAM HI YLD EUR-B-|ISE|UK
KR5307905228.KS|Yurie TREX 200 ETF|KSC|Korea
KR5210AL3734.KS|SHBNPP Tops Japan Master Eq-FoF|KSC|Korea
SEIBALANCEDZ.TO|SEI Balanced Z|TOR|Canada
INT0017AU.AX|Ibbotson International Shrs Core Uhdgd Z|ASX|Australia
F0CAN05O02.TO|CI Signature Corporate Bond|TOR|Canada
GB00B5B5Y281.L|Aberdeen European High Yield Bond A Inc|LSE|UK
AASCX|Thrivent Mid Cap Stock A|NAS|USA
FDLSX|Fidelity Select Leisure Portfolio|NAS|USA
FGACX|Nuveen GA Municipal Bond C2|NAS|USA
TCWHX|TIAA-CREF Lifecycle 2020 Advisor|NAS|USA
DRGBX|Dreyfus US Treasury Long-Term|NAS|USA
SAOCX|Guggenheim Alpha Opportunity C|NAS|USA
A148040.KQ|KDB PIONEER SRI ETF|KSC|Korea
KR5301986034.KS|MiraeAsset China Sec Ldr LTH Fdr Eq 1 C5|KSC|Korea
KR5101AV0631.KS|KIM PF Prime US Feeder Equity 2|KSC|Korea
GB00B82P0081.L|Close Conservative Portfolio X Inc|LSE|UK
29777429.IR|GVQ OPPORTUN GBP-F-|ISE|UK
RPIHX|T. Rowe Price Global High Income Bd|NAS|USA
MIGMX|MFS Massachusetts Investors Gr Stk R1|NAS|USA
X9IS.DU|PION EUR AGG BD AAD|DUS|Germany
GB00BNGMZG14.L|SF Webb Capital Smlr Coms Gld B Net Acc|LSE|UK
ZKBFA.SW|SWC(CH)AZF AUSG AA|EBS|Austria
K55207B08860.KS|KyoboAXA WooriYouth100 KOSPI200 PF Bd W1|KSC|Korea
KR5307696595.KS|Yurie PJ PF Derivatives 1|KSC|Korea
MNWTX|MFS Managed Wealth R3|NAS|USA
UOPIX|ProFunds UltraNASDAQ-100 Inv|NAS|USA
IE00B138G872.IR|Alpro Growth B|ISE|UK
IE00BRTNS047.IR|Kames Equity Market Netrl Plus C GBP Acc|ISE|UK
EIVAX|Wells Fargo Intrinsic Value A|NAS|USA
FPG1.MU|FID NORDIC AD|MUN|Germany
XC4Y.MU|FID PACIFIC AC|MUN|Germany
MSPLX|MassMutual Select Total Return Bond Adm|NAS|USA
MYRUX|MainStay Retirement 2020 R1|NAS|USA
KR5306AT6528.KS|KTB IPO High Yield Sep Tax PF Bd Bal 7|KSC|Korea
5545.AX|BT American Share WS|ASX|Australia
KOTAKCLASSIC.BO|Kotak Classic Equity Dir Gr|BSE|India
S0066.MC|AG GAT Y VANT|MCE|Spain
DISFX|Transamerica Partners Instl Stock Index|NAS|USA
IEG6.DU|NN L TELECOM PC|DUS|Germany
MIABX|MFS Inflation-Adjusted Bond B|NAS|USA
ATLAX|Voya Capital Allocation A|NAS|USA
GB00B0QQ2055.L|Schroder QEP Glbl Active Val A Inc|LSE|UK
FMQSX|Franklin Mutual Quest R|NAS|USA
GB00B80NJR42.L|Threadneedle Emerg Markt Local ZGA Acc|LSE|UK
IWMG.BE|AXA WELT|BER|Germany
F00000T347.TO|Quadrus Mac Cdn Large Cap Dividend L|TOR|Canada
KR5307AN6960.KS|Yurie Pref Stk Arbtrg PF Bd Bal-Deriv 5|KSC|Korea
26800712.IR|WEL GLB HI CAD-S-AC|ISE|UK
GB00BBL4SW58.L|MGTS Frontier Adventurous Z Acc|LSE|UK
MERDX|Meridian Growth Legacy|NAS|USA
PKSAX|Virtus Small-Cap Core A|NAS|USA
KR5301AU6017.KS|MiraeAsset Global AA Fdr Eq Bal-FoF 1 Ce|KSC|Korea
RDITX|American Funds 2050 Trgt Date Retire R4|NAS|USA
LCBGX|ClearBridge Mid Cap Growth A2|NAS|USA
JAAPX|JHancock Alternative Asset Allc R2|NAS|USA
13132189.IR|GLB OPP A/01/11/USD|ISE|UK
F000002L08.TO|SunWise Elite Quotential Glbl Gr 75/75|TOR|Canada
DEYCX|Dreyfus Large Cap Equity C|NAS|USA
FGVQ.BE|HGF UK AR RC|BER|Germany
GB00B8215907.L|RBS Your Portfolio V 2|LSE|UK
VADCX|Invesco Equally-Wtd S&P; 500 C|NAS|USA
JEMFX|JPMorgan Emerging Markets Equity Inc C|NAS|USA
133921.BO|DSP Blackrock U/ST Reg Qt Div|BSE|India
VKMMX|Invesco Municipal Income A|NAS|USA
XDSEX|Duff & Phelps Select Energy MLP|NAS|USA
RGVHX|Royce Global Value Consultant|NAS|USA
KMCIX|Keeley Mid Cap Value I|NAS|USA
JDBRX|Janus Balanced R|NAS|USA
TDDERENDEMEN.TO|TD Strategic Yield Ser D|TOR|Canada
MMBDX|MassMutual Premier Balanced A|NAS|USA
GANY.HM|AMUNDI EQ THAIL AUC|HAM|Germany
BAIHUA.CO|INF BANKINV AFD HOJ|CPH|Denmark
JNTRX|John Hancock New York Tax Free |NAS|USA
SWIIX|Schwab Intermediate-Term Bond|NAS|USA
X00V.DE|Commerzbank ETN -1x TECDAXF Daily Short|BER|Germany
FKGRX|Franklin Growth A|NAS|USA
NBRCX|Neuberger Berman M/C Intrinsic Val C|NAS|USA
25278985.IR|PSAM 09/14/H/USD/RE|ISE|UK
PZFCX|Presidential Managed Rsk Mod C|NAS|USA
K55365B09914.KS|Meritz Kor Chn IdxLnkd PF ELS-Deriv 1594|KSC|Korea
NWWBX|Nationwide Bailard Emg Mkts Eq C|NAS|USA
TW000T2763E0.TW|Manulife USD High Yield Bond USD A|TAI|Taiwan
IE00BCRYMF78.IR|Polar Capital Financial Opps R GBP Acc|ISE|UK
PTRRX|PIMCO Total Return R|NAS|USA
K55240B69368.KS|BNK Equity Linked PF Bond 4|KSC|Korea
GB00B996Y871.L|Newton Mlti Ast Dvrs Ret X Acc|LSE|UK
IDXJX|Voya Index Solution 2030 Port T|NAS|USA
F00000LZH0.BO|Canara HSBC OBC Life-Balanced|BSE|India
AIMIX|Voya Mid Cap Value Advantage I|NAS|USA
HK0000220324.HK|Amundi HK Gb Agg Plnt Opp C HKD|HKG|Hong Kong
PRDAX|Principal Diversified Real Asset A|NAS|USA
MGRIX|Marsico Growth|NAS|USA
PNCYX|Putnam Income Y|NAS|USA
25301826.SW|LM GLB EQ IN EUR-A-|EBS|Austria
120272.BO|Sahara Liquid Var Pricing Dir Wk Div|BSE|India
IE0004890525.IR|Wellington Global Hi Yld Bd S $Unhdg Acc|ISE|UK
KR5365AZ3467.KS|Meritz Kor Euro Idx Lnkd PF ELS-Deriv 13|KSC|Korea
FFFHX|Fidelity Freedom 2050|NAS|USA
ARWCX|American Century One Choice 2025 C|NAS|USA
4731717.SW|UBS LMMF GBP UXC|EBS|Austria
MDPSX|ProFunds Mid Cap Svc|NAS|USA
4444366.SW|OEKOWLD OEKOTR CC|EBS|Austria
GB00BDZDTH45.L|Schroder Managed Balanced Z Inc|LSE|UK
INDIABULLSUS.BO|Indiabulls US/T Mn Div|BSE|India
MTXRX|MainStay Income Builder R2|NAS|USA
DIBRX|Dreyfus International Bond I|NAS|USA
JYJV.BE|JPMF GL HEALTH AC|BER|Germany
MPITX|BNY Mellon International M|NAS|USA
JPJE.DU|JPMF EU ST GR AD|DUS|Germany
PGWCX|AllianzGI Focused Growth C|NAS|USA
HFXCX|Catalyst Hedged Futures Strategy C|NAS|USA
XEVTX|Eaton Vance Tax-Advantaged Divi|NAS|USA
OFAFX|Olstein All Cap Value Adv|NAS|USA
F00000J7S0.BC|Uniplan Protección 2015 PP|BAR|
GFRAX|Goldman Sachs High Yield Fl Rate A|NAS|USA
WZE6.BE|UBS L EQ RUS PC|BER|Germany
F00000UKAL.TO|IG Mackenzie Floating Rate Inc J NL|TOR|Canada
JGRMX|JPMorgan Global Natural Resources R6|NAS|USA
IYICX|Ivy Municipal High Income C|NAS|USA
IE00B8JVR978.IR|Legg Mason CB US Agrsv Gr X Euro Acc|ISE|UK
KR5226AU9294.KS|HDC Raw Materials PF Bond 1|KSC|Korea
F00000LJUI.TO|Mackenzie US Mid Cap Gr Cl E|TOR|Canada
F00000RUWR.TO|Desjardins Québec Balanced S|TOR|Canada
ISGGX|VY Templeton Global Growth S|NAS|USA
KR5235996851.KS|FK Japan Feeder Equity-FoF C5|KSC|Korea
FH4U.HM|AWF GL H YLD BD AHC|HAM|Germany
K55306B00495.KS|KTB IPO High Yield SepTax PF Bd Bal HI10|KSC|Korea
WILTX|Westcore Flexible Income Institutional|NAS|USA
XMUCX|BlackRock MuniHoldings CA Quali|NAS|USA
ZAINFR.SW|SWC(CH)EQGLINF AA|EBS|Austria
KR5306AH7454.KS|KTB Mezzanine PF Bond Balanced T8|KSC|Korea
SENCX|Sentinel Common Stock A|NAS|USA
IXELQMBM5.MX|AAHUAC3-BM5|MEX|Mexico
100524.BO|Franklin India Opportunities Div|BSE|India
MANULIFEUSST.TO|Manulife US$ Strategic Bal Yield T6|TOR|Canada
TVFBX|Transparent Value Large-Cap Core F1|NAS|USA
TASIX|Transamerica Multi-Manager Alt Strat I|NAS|USA
KR5391A75273.KS|Kiwoom Real Quant LS Eq Bal-Deriv 1 C4|KSC|Korea
H2ZV.SG|BGF SW S M OPP A2C|STU|Germany
12795806.IR|TT EM MK EQ USD-A1-|ISE|UK
FTHCX|Fidelity Advisor Technology C|NAS|USA
JNSAX|JPMorgan SmartRetirement 2025 A|NAS|USA
JPTBX|JPMorgan SmartRetirement Blend 2055 Sel|NAS|USA
FLPSX|Fidelity Low-Priced Stock|NAS|USA
TRVHX|TIAA-CREF Mid-Cap Value Advisor|NAS|USA
21556145.IR|NOM COLRS USD-I-AC|ISE|UK
MFRHX|MFS Research R3|NAS|USA
ZJPH.HM|SISF EM ASIA AC|HAM|Germany
IM00B3DWR798.L|Quadris Variable Growth Inst GBP|LSE|UK
IE00B8G1SG41.IR|Neuberger Berman GlSr FlRt Inc A GBP Inc|ISE|UK
RBABX|American Funds Balanced Portfolio R2|NAS|USA
OGIAX|JPMorgan Investor Balanced A|NAS|USA
OFDM.BE|OYST ITAL VAL CPF|BER|Germany
HVOYX|Hartford Value Opportunities Y|NAS|USA
JP5I.MU|JPMF EM DBT AHC|MUN|Germany
QUANTUMMULTI.BO|Quantum Multi Asset Gr|BSE|India
JHSS.HM|HSBC GI SING EQ AC|HAM|Germany
SEKCX|Deutsche Emerging Markets Equity C|NAS|USA
HZGUBM0C.MX|BNMGUB1 M0-C|MEX|Mexico
GB00B4Y8PY67.L|Schroder Small Cap Discovery Z Inc|LSE|UK
ORICX|Oak Ridge Small Cap Growth C|NAS|USA
HCTYX|Hartford Global Capital Appreciation Y|NAS|USA
LTRSX|Principal LifeTime 2045 R2|NAS|USA
KR5210980078.KS|SHBNPP Cmdty Idx Pls Fdr Bd-Deriv 1 C4|KSC|Korea
QGRPBX|ADT 1314 Q-GARP Portfolio Serie|NAS|USA
VKQTTX|Investors Quality Tax-Exempt Tr|NAS|USA
TCPNX|Touchstone Total Return Bond Instl|NAS|USA
S1197.MC|INVERTIA DE GESTION|MCE|Spain
18553385.SW|UBAM GL HY SOL AHC|EBS|Austria
ABTFX|AB High Income Municipal C|NAS|USA
FMCVX|Franklin MicroCap Value R6|NAS|USA
SPFRX|American Beacon SoundPointFltRtInc SP|NAS|USA
P5UF.DU|STAB GOLD+RES PC|DUS|Germany
SBIFMCGREGGR.BO|SBI FMCG Reg Gr|BSE|India
MXINX|Great-West International Index Init|NAS|USA
ACAITA.MI|AcomeA Italia Q2|MIL|Italy
CLGEX|Columbia Large Cap Growth E|NAS|USA
ZPJG.SG|SISF EUROP SM AC|STU|Germany
ZZR0.MU|AEPI STRAT 50 AD|MUN|Germany
KR5102AE9863.KS|UBSHana Win Win Korea Equity CE|KSC|Korea
BWLYX|American Beacon Bridgeway Lg Cp Val Y|NAS|USA
PDIPX|Principal Diversified Intl P|NAS|USA
2028994.IR|VA US IN EUR-INS-AC|ISE|UK
CWICX|American Funds Capital World Gr&Inc; 529C|NAS|USA
K55234B39216.KS|IBK RealGood 75Star IdxLnkd PF ELS-Der 1|KSC|Korea
AVIVACUNEWZA.MI|Aviva CU New Zaffiro|MIL|Italy
JBLGX|JHancock Lifestyle Growth B|NAS|USA
28994639.IR|PAULSON A/07/15/NI|ISE|UK
NTBAX|Navigator Tactical Fixed Income A|NAS|USA
QUADRUSGIGWL.TO|Quadrus Canadian Div Cl (GWLIM) L8|TOR|Canada
INCAX|ALPS/Westport Resources Hedged Hi Inc A|NAS|USA
K55216B30295.KS|Dongbu 2Index PF ELS-Derivatives 101 USD|KSC|Korea
FMOTX|Nuveen MO Municipal Bond A|NAS|USA
19305045.IR|OSM RES EF USD-A-AC|ISE|UK
LSTSX|Invesco Macro Long/Short R6|NAS|USA
PAMDX|Putnam American Government Income R5|NAS|USA
RPFRX|Davis Real Estate A|NAS|USA
1642034.SW|LO WLD GOLD EXP PC|EBS|Austria
IE0004006999.IR|BNY Mellon Global Equity C EUR|ISE|UK
FFOLX|Fidelity Freedom Index 2045 W|NAS|USA
TVCFX|Thornburg Value C|NAS|USA
TDKTX|ClearTrack 2015 R6|NAS|USA
JBAFX|JHancock Balanced R4|NAS|USA
IE00B29M4S64.IR|GlobalAccess Emerg Mkts Debt Z$ Inc|ISE|UK
PMOAX|Principal Opportunistic Municipal A|NAS|USA
IE00B53FBM50.IR|Legg Mason QS MV Glb Eq Gr&Inc; GA Acc ?|ISE|UK
GB00B5N0FB72.L|Sarasin EquiSar UK Thematic Opp F Inc|LSE|UK
A0MURD.DE|Schmitz & Partner Global Offensiv|BER|Germany
4457430.SW|UB.CV E.10-40 AC 3D|EBS|Austria
F000002L04.TO|SunWise Elite Quotential Glbl Bal 75/75|TOR|Canada
KR5225787989.KS|MiraeAssetMAPS Clean Water PF SA 2|KSC|Korea
SGPBX|Wells Fargo Dow Jones Target 2030 B|NAS|USA
DEUCX|Delaware US Growth C|NAS|USA
VQIPX|Vantagepoint Low Duration Bond T|NAS|USA
ETFL38.DE|Deka iBoxx ? Liq Non-Fincls Dvrsfd ETF|BER|Germany
VEXMX|Vanguard Extended Market Idx Inv|NAS|USA
128051.BO|HDFC Corporate Debt Opp Dir Gr|BSE|India
B19WQZ0.IR|Aegon Intl JPM US B|ISE|UK
PTCSX|Principal LifeTime 2030 R4|NAS|USA
Q49765102.AX|iShares S&P;/ASX Small Ordinaries|ASX|Australia
MGRPX|Morgan Stanley Inst Growth IS|NAS|USA
GB00BJ04JS57.L|IP Money Z Acc|LSE|UK
IE00B19FRV21.IR|MGI UK Equity Z1 GBP|ISE|UK
PBRCX|Federated Prudent Bear C|NAS|USA
3BJ4.HM|WELTZINS-INVEST P|HAM|Germany
GB00BJFLR098.L|Kames Diversified Income A Inc|LSE|UK
MNSGX|Wells Fargo Short Duration Govt Bd Adm|NAS|USA
HNYA.TO|Horizons Natural Gas Yield ETF Adv|TOR|Canada
LM59.MU|LM WA US HG USD-A-|MUN|Germany
K55203B52503.KS|Daishin Chn Jap Unique PF Bd Bal-FoF1|KSC|Korea
PRIMERICABAL.TO|Primerica Balanced Yield|TOR|Canada
OPJ4.HM|TIB COMM A OP RC|HAM|Germany
KR5101AT8414.KS|KIM US Zero Duration HY Fdr Bd-FoF Ae|KSC|Korea
UGMVX|USAA Global Managed Volatility|NAS|USA
XSWZX|Swiss Helvetia Fund, Inc.|NAS|USA
IE00BKRCQD31.IR|Hermes Global Equity ESG Z USD Acc|ISE|UK
28477119.IR|MAG A&D;/A/05/15/ELI|ISE|UK
IE00BWV6CS22.IR|Muzinich Europeyield X EUR Hdg Acc|ISE|UK
NMMTX|Nuveen Large-Cap Value R3|NAS|USA
ETNYX|Eaton Vance NY Municipal Income A|NAS|USA
IE0002989915.IR|GAM Star Asia-Pacific Equity EUR Acc|ISE|UK
AMFAX|Natixis ASG Managed Futures Strategy A|NAS|USA
DSGYX|Dreyfus Select Managers Small Cap Gr Y|NAS|USA
GRINX|Victory Diversified Stock R|NAS|USA
XPA7.SG|PION EM EU M EQ CC|STU|Germany
HJ3X.BE|HANSAINTERNAT A|BER|Germany
NEFZX|Loomis Sayles Strategic Income A|NAS|USA
F00000MU9N.TO|Sun Life MFS US Value A-T8|TOR|Canada
IE00B2417V23.IR|Legg Mason WA Glb Hi Yld C USD Acc|ISE|UK
VTEBX|Vanguard Tax-Exempt Bond Index Investor|NAS|USA
21326210.IR|BRIDGE B/4444/013|ISE|UK
UAVAX|USAA Value Adviser|NAS|USA
KR5233551278.KS|Consus Harvest Multi Equity 1 B|KSC|Korea
CCJTX|American Funds 2055 Trgt Date Retire C|NAS|USA
CNWEX|American Funds New World 529E|NAS|USA
25008426.SW|SRL EM EQ AKT S XC|EBS|Austria
GB00B53Q5S23.L|Newton Global Equity Instl W Net Inc|LSE|UK
IXETR+BF1.MX|IXE FD IXETR+-BF1|MEX|Mexico
XPFDX|Flaherty & Crumrine Preferred I|NAS|USA
ZKZL.SW|SWC(CH)FZS LANG AT|EBS|Austria
GB0008371014.L|Threadneedle High Yld Bd Ret Net|LSE|UK
F00000GZ48.TO|HSBC Equity Institutional|TOR|Canada
LBWCX|Legg Mason BW Divers Lg Cp Val C|NAS|USA
PEMFX|Pioneer Emerging Markets A|NAS|USA
XG3C.DU|JB MBD ABS BD PL BC|DUS|Germany
PMYZX|Putnam Multi-Cap Core R|NAS|USA
STLFX|BlackRock LifePath 2050 Instl|NAS|USA
CGJAX|Calvert US Large Cap Growth Rspnb Idx A|NAS|USA
K55365B05128.KS|Meritz Kor Chn IdxLnkd PF ELS-Deriv 1562|KSC|Korea
BIEEX|Brandes International Equity E|NAS|USA
4GLD.MU|Xetra-Gold|BER|Germany
YXMB.TO|First Asset Mstar US Mom ETF Uhgd Comm|TOR|Canada
K55210B72498.KS|SHBNPP YoungNam LNG Power Plant PF SA IB|KSC|Korea
K55306B42661.KS|KTB Index Linked PF ELS-Deriv 857 USD|KSC|Korea
INF917K01GJ3.BO|L&T; MIP Dir Qt Div|BSE|India
24304357.IR|NB SH HI YLD CNY-B-|ISE|UK
KTRCX|Deutsche Global Income Builder C|NAS|USA
IXE2BE2.MX|IXE FDO ESTRAT2-BE2|MEX|Mexico
FIERACAPITAL.TO|Fiera Capital QSSP II Investment Inc.|TOR|Canada
HTIIX|Hartford Unconstrained Bond I|NAS|USA
XMTA.DU|AB EU OPP EF A|DUS|Germany
FFRBX|Fidelity Advisor Floating Rate Hi Inc B|NAS|USA
100950.BO|Franklin India MIP Qt Div|BSE|India
GGWA.BE|SAUR F-S ZIELV30 C|BER|Germany
1671624.SW|NEP EURP OPP -B-ACC|EBS|Austria
GWPEX|American Funds Growth Portfolio F2|NAS|USA
TMGIX|Transamerica Asset Allc Mod Gr I|NAS|USA
LONOCCINVMON.TO|LON Global Opportunity (M) 100/100|TOR|Canada
IE0030805372.IR|Janus Selection Balanced B JPY Hdg|ISE|UK
IE0003508359.IR|Russell Asia Pacific Ex Japan B|ISE|UK
HJUX.SG|DWS EUR DYNAMIC|STU|Germany
FTBTX|Fidelity Series Growth & Income F|NAS|USA
847787.DE|CS Rent Zukunft A|BER|Germany
CLEGX|COLUMBIA COLLEGE 529 PORT Z - S|NAS|USA
25236530.SW|LM GLB YLD EUR-E-AC|EBS|Austria
27078809.IR|AURORA OFF DD/12/14|ISE|UK
CVISX|Causeway International Small Cap Inv|NAS|USA
K55234B30967.KS|IBK US Index Stablity PF ELS-Deriv 541|KSC|Korea
NSCIX|Columbia AMT-Free SC Interm Muni Bd A|NAS|USA
KR5101779951.KS|KIM Asia Gross Master Equity|KSC|Korea
ICDAX|Ivy Cundill Global Value A|NAS|USA
GB00BD5J0R90.L|Investec Cautious Managed J Acc|LSE|UK
IE00BYW6DC64.IR|GAM Star Keynes Quant Strat W USD Acc|ISE|UK
XG3S.DU|JB MST LUXUR BR BC|DUS|Germany
XFPFX|First Trust Intermediate Durati|NAS|USA
KR5107AX5566.KS|TongYang HighPlus PF Bond N37|KSC|Korea
ILCWX|Voya Large Cap Growth W|NAS|USA
FANAX|Fidelity Advisor Energy A|NAS|USA
WHGIX|Westwood Income Opportunity Instl|NAS|USA
LBSAX|Columbia Dividend Income A|NAS|USA
K55368B84168.KS|LS Leading Solution PF Note 195|KSC|Korea
SGWAX|Montibus Small Cap Growth A|NAS|USA
PRRIX|PIMCO Real Return Instl|NAS|USA
IE00B2B36693.IR|INTECH US Core A USD Inc|ISE|UK
FK4G.BE|JAN INT US EUR-A-AC|BER|Germany
ZMC1.MU|SEB E EQ SM CAPS DD|MUN|Germany
GB00B3BLRZ64.L|Scottish Widows HIFML UK Focus 2|LSE|UK
S6TK.HM|FVS CUR DIV BD RD|HAM|Germany
IE00B3DBRP41.IR|JOHCM Glbl Select A EUR Inc|ISE|UK
25432323.IR|FID GLO MUL USD-ACC|ISE|UK
10991293.IR|FRM DIVERS F/USD|ISE|UK
S2912.MC|ULEILA S MARIA INV|MCE|Spain
PHYSX|PIA High Yield Institutional|NAS|USA
CTVWX|Columbia Global Dividend Opportunity W|NAS|USA
CIHARBOURREV.TO|CI Harbour Growth & Income Class Z|TOR|Canada
MYRYX|MainStay Retirement 2020 Inv|NAS|USA
WATAX|Western Asset Intermediate Bond A|NAS|USA
DIERX|Dreyfus International Equity I|NAS|USA
TIEQX|Target International Equity Q|NAS|USA
GXXCX|Aberdeen US Multi-Cap Equity C|NAS|USA
CHORUSIICONS.TO|Desjardins Chorus II Cons Port C|TOR|Canada
11848659.IR|JANUS US EUR-I-AC|ISE|UK
XU8E.MU|HSBC GI BRIC EQ AC|MUN|Germany
DLIF.AS|DELTA LLOYD INV FND|AMS|Netherlands
PLVTX|PIMCO RAE Low Volatility PLUS Intl Inst|NAS|USA
PSBLX|Principal SAM Balanced R4|NAS|USA
IE00B4L5Y983.IR|iShares Core MSCI World|ISE|UK
K55306B02186.KS|KTB Index Linked PF ELS-Derivatives 778|KSC|Korea
FWBCQX|FT 5216: European Target High Q|NAS|USA
30395879.SW|BEKB STR ZINS A|EBS|Austria
1204429.SW|B&P; VIS Q-SEL EUR|EBS|Austria
ES0184824037.BC|Foncaixa I Gar. Bolsa Zona Euro 2 FI|BAR|
SOAAX|Spirit of America Real Estate Inc & Gr A|NAS|USA
GB0000150713.L|HSBC Pacific Index Retail Acc|LSE|UK
HYOAX|Henderson High Yield Opportunities A|NAS|USA
VTTVX|Vanguard Target Retirement 2025 Inv|NAS|USA
26378224.SW|CS IF2 ISFB CHF UBC|EBS|Austria
KSOAX|Kinetics Small Cap Opportunities Adv A|NAS|USA
KR5225754948.KS|MiraeAssetMAPS New RE PF SA 1|KSC|Korea
12247403.SW|UBS L BD S D HY PC|EBS|Austria
WXMA.TO|First Asset Mstar Canada Mom ETF Adv|TOR|Canada
MSCDX|MassMutual Premier Small Cap Opps R5|NAS|USA
NSPIX|Voya SmallCap Opportunities I|NAS|USA
QIVNX|Oppenheimer International Value R|NAS|USA
FRANKLINSOCI.TO|Franklin World Growth Series A|TOR|Canada
BIOIX|Baron Opportunity Instl|NAS|USA
2332344.IR|LYXOR PSAM WORLD -B|ISE|UK
WFAAX|Wells Fargo Asia Pacific A|NAS|USA
KR5102AR2335.KS|UBSHana China Feeder Equity 1 S|KSC|Korea
30165798.IR|LAZARD RAT A-1/5/NI|ISE|UK
WEMIX|Wells Fargo Emerging Growth Inst|NAS|USA
NCGFX|New Covenant Growth|NAS|USA
GB0000150374.L|HSBC Japan Index Retail Acc|LSE|UK
SBANK50F1.MX|SBANK50 F1|MEX|Mexico
IASEX|Ivy Asset Strategy E|NAS|USA
BNVCX|UBS US Equity Opportunity C|NAS|USA
VTMGX|Vanguard Developed Markets Idx Admiral|NAS|USA
KLCAX|Federated Kaufmann Large Cap A|NAS|USA
NDBRX|American Funds Retire Inc Port-Enh B|NAS|USA
K55216B96551.KS|Dongbu New Growth Focus PF Equity 26|KSC|Korea
EKWDX|Wells Fargo Precious Metals Admin|NAS|USA
CLDCX|BlackRock Low Duration Bond Inv C2|NAS|USA
HJVJ.BE|FONDAK P EUR|BER|Germany
RBBBX|Columbia Income Builder B|NAS|USA
ICSAX|VY Columbia Small Cap Value II A|NAS|USA
JAIEX|Janus International Equity A|NAS|USA
IE00B9L63S81.IR|db x-trackers MSCI Turkey (DR) 1D|ISE|UK
XBJC.SG|ETFS Short GBP Long EUR|BER|Germany
HICSX|Harbor Convertible Securities Investor|NAS|USA
X047.DE|Commerzbank ETN -1x VIXF Daily Short|BER|Germany
BNM70C0-D.MX|HORIZONTES-C0-D|MEX|Mexico
MMWYX|MassMutual RetireSMART 2055 Adm|NAS|USA
REDWOODCATST.TO|Redwood Global Equity Strategy Class X|TOR|Canada
OLEARYRENDST.TO|O'Leary US Strategic Yield Series A|TOR|Canada
GDIIX|RNC Genter Dividend Income|NAS|USA
GB00B0QQ4W12.L|Schroder QEP Glbl Active Val X Acc|LSE|UK
CNYIX|Columbia AMT-Free NY Interm Muni Bd R4|NAS|USA
IE00BFRSTC61.IR|Janus Europe U EUR Acc|ISE|UK
KR5303AL6131.KS|MIDAS Turtle 50 Pens Sav Fdr Eq Bal 1 Ce|KSC|Korea
X0DS.DE|Commerzbank ETN -3x NDXF Daily Short|BER|Germany
K55205B94401.KS|KDB Core Index PF ELS-Derivatives 209|KSC|Korea
XXINTEAB2P01.MX|XXINTEA B2P01|MEX|Mexico
PRGTX|T. Rowe Price Global Technology|NAS|USA
ZENTHEXINVER.BC|Zenthex Inversiones SICAV|BAR|
29096653.IR|MAN US LRG USD-X-AC|ISE|UK
BYQK.MU|BAR ASIA USD-A-INC|MUN|Germany
DBEAX|Dreyfus Diversified Emerging Markets A|NAS|USA
PRGIX|T. Rowe Price Growth & Income|NAS|USA
F00000VYRA.TO|Franklin Quotential Growth CC Pt M|TOR|Canada
100263.BO|Kotak Banking and PSU Debt Reg Ann Div|BSE|India
1524185.SW|JB MBD GL HY BD CC|EBS|Austria
GQIRX|Goldman Sachs US Tax-Managed Eq IR|NAS|USA
QRMRX|AQR Risk Parity II MV R6|NAS|USA
ADVAX|API Efficient Frontier Value A|NAS|USA
OGYYX|Oppenheimer Global High Yield Y|NAS|USA
TTFRX|TIAA-CREF Lifecycle 2045 Retirement|NAS|USA
QMCCX|Quaker Mid-Cap Value C|NAS|USA
121940.BO|SBI Magnum Income Dir Qt Div|BSE|India
