Ticker|Name|Exchange|V4
ISKHUF=X|ISK/HUF|CCY|NA
VEFPEN=X|VEF/PEN|CCY|NA
ZARMUR=X|ZAR/MUR|CCY|NA
CYP=X|USD/CYP|CCY|NA
PLNMYR=X|PLN/MYR|CCY|NA
CNYMAD=X|CNY/MAD|CCY|NA
CHFSAR=X|CHF/SAR|CCY|NA
JODCNY=X|JOD/CNY|CCY|NA
CADRUB=X|CAD/RUB|CCY|NA
EGPAED=X|EGP/AED|CCY|NA
EURXDR=X|EUR/XDR|CCY|NA
XCDGBP=X|XCD/GBP|CCY|NA
LKREUR=X|LKR/EUR|CCY|NA
PHPCAD=X|PHP/CAD|CCY|NA
EUR-GBP.F|EUR/GBP|FRA|NA
PKRCHF=X|PKR/CHF|CCY|NA
AEDAUD=X|AED/AUD|CCY|NA
MURTND=X|MUR/TND|CCY|NA
JPYUGX=X|JPY/UGX|CCY|NA
SGDINR=X|SGD/INR|CCY|NA
ZARTWD=X|ZAR/TWD|CCY|NA
EURBRL=X|EUR/BRL|CCY|NA
MADHKD=X|MAD/HKD|CCY|NA
XF000EURAUD4.SG|EUR/AUD FIXING|STU|NA
TRYNZD=X|TRY/NZD|CCY|NA
HNLCAD=X|HNL/CAD|CCY|NA
EUR-CNY.F|EUR/CNY|FRA|NA
JPYXAF=X|JPY/XAF|CCY|NA
CHFKES=X|CHF/KES|CCY|NA
GBPCOP=X|GBP/COP|CCY|NA
MURRUB=X|MUR/RUB|CCY|NA
RUBZAR=X|RUB/ZAR|CCY|NA
EURUSDFIX=X|EUR/USD FIXING|CCY|NA
LVLEGP=X|LVL/EGP|CCY|NA
JPYGYD=X|JPY/GYD|CCY|NA
AUDBBD=X|AUD/BBD|CCY|NA
KRWKES=X|KRW/KES|CCY|NA
VUVMXN=X|VUV/MXN|CCY|NA
OMRPLN=X|OMR/PLN|CCY|NA
AUDRUB=X|AUD/RUB|CCY|NA
AUDEUR=X|AUD/EUR|CCY|NA
EGPNZD=X|EGP/NZD|CCY|NA
PKRHKD=X|PKR/HKD|CCY|NA
KRWHUF=X|KRW/HUF|CCY|NA
BHDDKK=X|BHD/DKK|CCY|NA
JPYVEF=X|JPY/VEF|CCY|NA
KZTDKK=X|KZT/DKK|CCY|NA
CADTRY=X|CAD/TRY|CCY|NA
PLNTWD=X|PLN/TWD|CCY|NA
CLPCOP=X|CLP/COP|CCY|NA
MZNEUR=X|MZN/EUR|CCY|NA
MDL=X|USD/MDL|CCY|NA
HU20.EX|STURM USA 20BN 10|EUX|NA
OMRGBP=X|OMR/GBP|CCY|NA
PKRZAR=X|PKR/ZAR|CCY|NA
CADLTL=X|CAD/LTL|CCY|NA
DJFUSD=X|DJF/USD|CCY|NA
CNYUSD=X|CNY/USD|CCY|NA
THBNGN=X|THB/NGN|CCY|NA
DKKPLN=X|DKK/PLN|CCY|NA
BRLSEK=X|BRL/SEK|CCY|NA
TNDTHB=X|TND/THB|CCY|NA
EUR-NAD.F|EUR/NAD|FRA|NA
ALLUSD=X|ALL/USD|CCY|NA
FIMUSD=X|FIM/USD|CCY|NA
EUR-AFN.F|EUR/AFN|FRA|NA
MADEUR=X|MAD/EUR|CCY|NA
UGXPKR=X|UGX/PKR|CCY|NA
LKRPLN=X|LKR/PLN|CCY|NA
GHSAED=X|GHS/AED|CCY|NA
EURNAD=X|EUR/NAD|CCY|NA
NOKTND=X|NOK/TND|CCY|NA
GHSHKD=X|GHS/HKD|CCY|NA
TRYCNY=X|TRY/CNY|CCY|NA
SGDJPY=X|SGD/JPY|CCY|NA
NPRXDR=X|NPR/XDR|CCY|NA
EUR-THB.F|EUR/THB|FRA|NA
TRYBRL=X|TRY/BRL|CCY|NA
TNDEUR=X|TND/EUR|CCY|NA
TRYAED=X|TRY/AED|CCY|NA
BWPZAR=X|BWP/ZAR|CCY|NA
UGXZWL=X|UGX/ZWL|CCY|NA
KESAUD=X|KES/AUD|CCY|NA
EURPLN=X|EUR/PLN|CCY|NA
MYRJOD=X|MYR/JOD|CCY|NA
GBPPHP=X|GBP/PHP|CCY|NA
BOBCHF=X|BOB/CHF|CCY|NA
JPYHKD=X|JPY/HKD|CCY|NA
CADCRC=X|CAD/CRC|CCY|NA
THBKES=X|THB/KES|CCY|NA
COPCLP=X|COP/CLP|CCY|NA
TWDHUF=X|TWD/HUF|CCY|NA
LKRKES=X|LKR/KES|CCY|NA
EURFKP=X|EUR/FKP|CCY|NA
NZDCNY=X|NZD/CNY|CCY|NA
EDX.PA|EUR/USD|PAR|NA
PKR=X|USD/PKR|CCY|NA
COPUYU=X|COP/UYU|CCY|NA
BDTUSD=X|BDT/USD|CCY|NA
EURMKD=X|EUR/MKD|CCY|NA
GHSFJD=X|GHS/FJD|CCY|NA
CADGIP=X|CAD/GIP|CCY|NA
LTLSAR=X|LTL/SAR|CCY|NA
SGDUGX=X|SGD/UGX|CCY|NA
TNDQAR=X|TND/QAR|CCY|NA
QARTRY=X|QAR/TRY|CCY|NA
AUDPYG=X|AUD/PYG|CCY|NA
EURLTL-FIX=X|EUR/LTL FIXING|CCY|NA
CNYJOD=X|CNY/JOD|CCY|NA
19752593.SW|GOLD 999.9/1000    |EBS|NA
GHSPGK=X|GHS/PGK|CCY|NA
CHFBTN=X|CHF/BTN|CCY|NA
CADSHP=X|CAD/SHP|CCY|NA
HKDCLP=X|HKD/CLP|CCY|NA
JPYXDR=X|JPY/XDR|CCY|NA
MOPJPY=X|MOP/JPY|CCY|NA
ISKTWD=X|ISK/TWD|CCY|NA
NADDKK=X|NAD/DKK|CCY|NA
AUDJMD=X|AUD/JMD|CCY|NA
HU13.EX|HURRICANE FUTURES|EUX|NA
BDTJPY=X|BDT/JPY|CCY|NA
CHFOMR=X|CHF/OMR|CCY|NA
BHDCHF=X|BHD/CHF|CCY|NA
MADNZD=X|MAD/NZD|CCY|NA
JPYCNY=X|JPY/CNY|CCY|NA
AUKOT.SW|KOT.AKTIEN|EBS|NA
EURETB=X|EUR/ETB|CCY|NA
CHFRON=X|CHF/RON|CCY|NA
BRLUSD=X|BRL/USD|CCY|NA
PGKHKD=X|PGK/HKD|CCY|NA
JPYTZS=X|JPY/TZS|CCY|NA
JPYNPR=X|JPY/NPR|CCY|NA
QARCZK=X|QAR/CZK|CCY|NA
CHFDEM=X|CHF/DEM|CCY|NA
29134351=X|NZD/CLP|CCY|NA
AFNUSD=X|AFN/USD|CCY|NA
GBPSOS=X|GBP/SOS|CCY|NA
JPYKGS=X|JPY/KGS|CCY|NA
XDRGBP=X|XDR/GBP|CCY|NA
CHFXPF=X|CHF/XPF|CCY|NA
JPYZWL=X|JPY/ZWL|CCY|NA
BZDUSD=X|BZD/USD|CCY|NA
CADKZT=X|CAD/KZT|CCY|NA
OMA.PA|MAIZE|PAR|NA
VUVVEF=X|VUV/VEF|CCY|NA
CADIRR=X|CAD/IRR|CCY|NA
GDO.NX|GOLD 1 UZ|ENX|NA
KESPHP=X|KES/PHP|CCY|NA
PHPHUF=X|PHP/HUF|CCY|NA
BWPSGD=X|BWP/SGD|CCY|NA
MADOMR=X|MAD/OMR|CCY|NA
GHSRUB=X|GHS/RUB|CCY|NA
DKKSGD=X|DKK/SGD|CCY|NA
CHFGIP=X|CHF/GIP|CCY|NA
CADBOB=X|CAD/BOB|CCY|NA
UGXKRW=X|UGX/KRW|CCY|NA
GBPKES=X|GBP/KES|CCY|NA
SHPUSD=X|SHP/USD|CCY|NA
ERNEUR=X|ERN/EUR|CCY|NA
MADTWD=X|MAD/TWD|CCY|NA
JPYBTN=X|JPY/BTN|CCY|NA
CADKWD=X|CAD/KWD|CCY|NA
BWPHUF=X|BWP/HUF|CCY|NA
ZARGBP=X|ZAR/GBP|CCY|NA
EURDOP=X|EUR/DOP|CCY|NA
EUR-BSD.F|EUR/BSD|FRA|NA
LVLGBP=X|LVL/GBP|CCY|NA
AEDPLN=X|AED/PLN|CCY|NA
RUBKZT=X|RUB/KZT|CCY|NA
HKDUYU=X|HKD/UYU|CCY|NA
LVLSEK=X|LVL/SEK|CCY|NA
MXNNOK=X|MXN/NOK|CCY|NA
FJDCAD=X|FJD/CAD|CCY|NA
MOPSGD=X|MOP/SGD|CCY|NA
19666227.SW|SILVER COINS 5 KG|EBS|NA
WST=X|USD/WST|CCY|NA
IEPUSD=X|IEP/USD|CCY|NA
MXNKRW=X|MXN/KRW|CCY|NA
RONUSD=X|RON/USD|CCY|NA
ECS=X|USD/ECS|CCY|NA
ILSLTL=X|ILS/LTL|CCY|NA
ISKIDR=X|ISK/IDR|CCY|NA
CZKSEK=X|CZK/SEK|CCY|NA
PLNAED=X|PLN/AED|CCY|NA
HUFRON=X|HUF/RON|CCY|NA
DEMCHF=X|DEM/CHF|CCY|NA
RUBTJS=X|RUB/TJS|CCY|NA
CNYHUF=X|CNY/HUF|CCY|NA
MYRILS=X|MYR/ILS|CCY|NA
29134344=X|INR/BGN|CCY|NA
GBPMNT=X|GBP/MNT|CCY|NA
TNDIDR=X|TND/IDR|CCY|NA
SEKCZK=X|SEK/CZK|CCY|NA
KGSEUR=X|KGS/EUR|CCY|NA
MZNJPY=X|MZN/JPY|CCY|NA
29134345=X|ISK/CZK|CCY|NA
EUR-GEL.F|EUR/GEL|FRA|NA
RUBGBP=X|RUB/GBP|CCY|NA
BHDXDR=X|BHD/XDR|CCY|NA
NOKKES=X|NOK/KES|CCY|NA
GHSSEK=X|GHS/SEK|CCY|NA
JPYFJD=X|JPY/FJD|CCY|NA
BWPSAR=X|BWP/SAR|CCY|NA
TWDKRW=X|TWD/KRW|CCY|NA
RONZAR=X|RON/ZAR|CCY|NA
INRMYR=X|INR/MYR|CCY|NA
JPYLAK=X|JPY/LAK|CCY|NA
KESAED=X|KES/AED|CCY|NA
19753825.SW|PALLADIUM 999.9|EBS|NA
881343.IR|IEP/EUR FIXING|ISE|NA
EURZAR=X|EUR/ZAR|CCY|NA
ISKCHF=X|ISK/CHF|CCY|NA
LSL=X|USD/LSL|CCY|NA
GBPKYD=X|GBP/KYD|CCY|NA
HKDJOD=X|HKD/JOD|CCY|NA
RONILS=X|RON/ILS|CCY|NA
CADKYD=X|CAD/KYD|CCY|NA
JODRUB=X|JOD/RUB|CCY|NA
LKREGP=X|LKR/EGP|CCY|NA
ZARLKR=X|ZAR/LKR|CCY|NA
RUBMDL=X|RUB/MDL|CCY|NA
PLNLKR=X|PLN/LKR|CCY|NA
CHFXDR=X|CHF/XDR|CCY|NA
HU40.EX|STURM USA 40BN 10|EUX|NA
OMRLTL=X|OMR/LTL|CCY|NA
TNDISK=X|TND/ISK|CCY|NA
SAREGP=X|SAR/EGP|CCY|NA
BRLSGD=X|BRL/SGD|CCY|NA
MADLTL=X|MAD/LTL|CCY|NA
AUDFJD=X|AUD/FJD|CCY|NA
EURSOS=X|EUR/SOS|CCY|NA
SARLVL=X|SAR/LVL|CCY|NA
CADKPW=X|CAD/KPW|CCY|NA
CADPYG=X|CAD/PYG|CCY|NA
SCREUR=X|SCR/EUR|CCY|NA
SGDMAD=X|SGD/MAD|CCY|NA
JPYBAM=X|JPY/BAM|CCY|NA
BMDDKK=X|BMD/DKK|CCY|NA
MADUSD=X|MAD/USD|CCY|NA
CZKMXN=X|CZK/MXN|CCY|NA
INMUA.PA|LYX.USA REAL VLI|PAR|NA
SDGGBP=X|SDG/GBP|CCY|NA
EURBDT=X|EUR/BDT|CCY|NA
TRYEUR=X|TRY/EUR|CCY|NA
ZAROMR=X|ZAR/OMR|CCY|NA
SBDUSD=X|SBD/USD|CCY|NA
OMRPKR=X|OMR/PKR|CCY|NA
ISKEGP=X|ISK/EGP|CCY|NA
HUFEGP=X|HUF/EGP|CCY|NA
GHSZMW=X|GHS/ZMW|CCY|NA
DKKHKD=X|DKK/HKD|CCY|NA
CADAUD=X|CAD/AUD|CCY|NA
CVEDKK=X|CVE/DKK|CCY|NA
ISKQAR=X|ISK/QAR|CCY|NA
HRKBAM=X|HRK/BAM|CCY|NA
19752531.SW|GOLD 999.9/1000    |EBS|NA
AUDMUR=X|AUD/MUR|CCY|NA
GBPIDR=X|GBP/IDR|CCY|NA
CADAED=X|CAD/AED|CCY|NA
SAREUR=X|SAR/EUR|CCY|NA
SGDJOD=X|SGD/JOD|CCY|NA
SARPKR=X|SAR/PKR|CCY|NA
NOKKWD=X|NOK/KWD|CCY|NA
THBAUD=X|THB/AUD|CCY|NA
EGPMAD=X|EGP/MAD|CCY|NA
SEKCHF=X|SEK/CHF|CCY|NA
CHFVUV=X|CHF/VUV|CCY|NA
29134332=X|BND/IDR|CCY|NA
CADILS=X|CAD/ILS|CCY|NA
EURDJF=X|EUR/DJF|CCY|NA
BWPWST=X|BWP/WST|CCY|NA
HKDBOB=X|HKD/BOB|CCY|NA
HRKKWD=X|HRK/KWD|CCY|NA
CADMYR=X|CAD/MYR|CCY|NA
TMTUSD=X|TMT/USD|CCY|NA
HKDVND=X|HKD/VND|CCY|NA
CHFCNY=X|CHF/CNY|CCY|NA
KWDMAD=X|KWD/MAD|CCY|NA
GBPFJD=X|GBP/FJD|CCY|NA
ALLCHF=X|ALL/CHF|CCY|NA
AUDINR=X|AUD/INR|CCY|NA
ZMWUSD=X|ZMW/USD|CCY|NA
SGDBRL=X|SGD/BRL|CCY|NA
PENMXN=X|PEN/MXN|CCY|NA
CHFHTG=X|CHF/HTG|CCY|NA
GHSKRW=X|GHS/KRW|CCY|NA
JPYUAH=X|JPY/UAH|CCY|NA
AMD=X|USD/AMD|CCY|NA
NOKKRW=X|NOK/KRW|CCY|NA
BWPMYR=X|BWP/MYR|CCY|NA
ZARTHB=X|ZAR/THB|CCY|NA
PHPGBP=X|PHP/GBP|CCY|NA
CADUSD=X|CAD/USD|CCY|NA
KESQAR=X|KES/QAR|CCY|NA
SARCZK=X|SAR/CZK|CCY|NA
JPYTND=X|JPY/TND|CCY|NA
HG12.EX|STURM GOLF 10BN 12|EUX|NA
CZKISK=X|CZK/ISK|CCY|NA
EURMUR=X|EUR/MUR|CCY|NA
LVLISK=X|LVL/ISK|CCY|NA
GBPLKR=X|GBP/LKR|CCY|NA
MURINR=X|MUR/INR|CCY|NA
AEDKES=X|AED/KES|CCY|NA
MOPUSD=X|MOP/USD|CCY|NA
HUFTHB=X|HUF/THB|CCY|NA
AFNCHF=X|AFN/CHF|CCY|NA
PLNOMR=X|PLN/OMR|CCY|NA
274702=X|GOLD 1 OZ|CCY|NA
BSDCHF=X|BSD/CHF|CCY|NA
SARISK=X|SAR/ISK|CCY|NA
CADGTQ=X|CAD/GTQ|CCY|NA
EUR-PHP.F|EUR/PHP|FRA|NA
GHSWST=X|GHS/WST|CCY|NA
KWDPHP=X|KWD/PHP|CCY|NA
AUDLVL=X|AUD/LVL FIXING|CCY|NA
MYRPHP=X|MYR/PHP|CCY|NA
KESKRW=X|KES/KRW|CCY|NA
PHP=X|USD/PHP|CCY|NA
UGXRWF=X|UGX/RWF|CCY|NA
ILS=X|USD/ILS|CCY|NA
SARTND=X|SAR/TND|CCY|NA
KWDMUR=X|KWD/MUR|CCY|NA
EUR-CNH.F|EUR/CNH|FRA|NA
SEKLVL=X|SEK/LVL FIXING|CCY|NA
OMRPHP=X|OMR/PHP|CCY|NA
RUBSGD=X|RUB/SGD|CCY|NA
EUR-STD.F|EUR/STD|FRA|NA
EUR-PEN.F|EUR/PEN|FRA|NA
LYDUSD=X|LYD/USD|CCY|NA
CHFKWD=X|CHF/KWD|CCY|NA
EUR-KRW.F|EUR/KRW|FRA|NA
HRKRSD=X|HRK/RSD|CCY|NA
ENDK.IR|SCHLUSS-ZEIT D BOER|ISE|NA
VEFCLP=X|VEF/CLP|CCY|NA
LTLKRW=X|LTL/KRW|CCY|NA
MDLUSD=X|MDL/USD|CCY|NA
XF000EURCZK4.SG|EUR/CZK FIXING|STU|NA
EURGTQ=X|EUR/GTQ|CCY|NA
CHFMUR=X|CHF/MUR|CCY|NA
MADTND=X|MAD/TND|CCY|NA
AUDNOK=X|AUD/NOK|CCY|NA
GBPXCD=X|GBP/XCD|CCY|NA
IDRKRW=X|IDR/KRW|CCY|NA
KESNOK=X|KES/NOK|CCY|NA
RONSGD=X|RON/SGD|CCY|NA
AUDAWG=X|AUD/AWG|CCY|NA
USD=X|USD/USD|CCY|NA
JPYKZT=X|JPY/KZT|CCY|NA
SARQAR=X|SAR/QAR|CCY|NA
SYPUSD=X|SYP/USD|CCY|NA
OMRTND=X|OMR/TND|CCY|NA
SARMXN=X|SAR/MXN|CCY|NA
ILSCNY=X|ILS/CNY|CCY|NA
CHFGNF=X|CHF/GNF|CCY|NA
GYD=X|USD/GYD|CCY|NA
INRMAD=X|INR/MAD|CCY|NA
LTLNOK=X|LTL/NOK|CCY|NA
ILSHKD=X|ILS/HKD|CCY|NA
ISKCZK=X|ISK/CZK|CCY|NA
DKKLTL=X|DKK/LTL|CCY|NA
EUR-PGK.F|EUR/PGK|FRA|NA
GBPXPF=X|GBP/XPF|CCY|NA
BDTSEK=X|BDT/SEK|CCY|NA
CHTIE.SW|TIEF.VORTAG|EBS|NA
INRSAR=X|INR/SAR|CCY|NA
EURTZS=X|EUR/TZS|CCY|NA
PLNCHF=X|PLN/CHF|CCY|NA
UGXHUF=X|UGX/HUF|CCY|NA
CADVEF=X|CAD/VEF|CCY|NA
PLNLBP=X|PLN/LBP|CCY|NA
KWDJOD=X|KWD/JOD|CCY|NA
BWPAED=X|BWP/AED|CCY|NA
GBPLAK=X|GBP/LAK|CCY|NA
KESTND=X|KES/TND|CCY|NA
JPYITL=X|JPY/ITL|CCY|NA
KWDNOK=X|KWD/NOK|CCY|NA
GBPHKD=X|GBP/HKD|CCY|NA
CHFCVE=X|CHF/CVE|CCY|NA
JPYLSL=X|JPY/LSL|CCY|NA
THBPEN=X|THB/PEN|CCY|NA
GBPSDG=X|GBP/SDG|CCY|NA
BOBCLP=X|BOB/CLP|CCY|NA
SARAED=X|SAR/AED|CCY|NA
TOPCHF=X|TOP/CHF|CCY|NA
TJSUSD=X|TJS/USD|CCY|NA
LTLNZD=X|LTL/NZD|CCY|NA
DKKTHB=X|DKK/THB|CCY|NA
AUDEGP=X|AUD/EGP|CCY|NA
CNYPHP=X|CNY/PHP|CCY|NA
HKDOMR=X|HKD/OMR|CCY|NA
EUR-MRO.F|EUR/MRO|FRA|NA
CHFTOP=X|CHF/TOP|CCY|NA
CADSYP=X|CAD/SYP|CCY|NA
GTQ=X|USD/GTQ|CCY|NA
EURCHFFIX=X|EUR/CHF FIXING|CCY|NA
MYRMXN=X|MYR/MXN|CCY|NA
CADDKK=X|CAD/DKK|CCY|NA
BWPRWF=X|BWP/RWF|CCY|NA
NOKPLN=X|NOK/PLN|CCY|NA
EURJOD=X|EUR/JOD|CCY|NA
JPYSOS=X|JPY/SOS|CCY|NA
JODZAR=X|JOD/ZAR|CCY|NA
CADTND=X|CAD/TND|CCY|NA
XCDEUR=X|XCD/EUR|CCY|NA
JODKWD=X|JOD/KWD|CCY|NA
AUDOMR=X|AUD/OMR|CCY|NA
UGXTHB=X|UGX/THB|CCY|NA
SEKAUD=X|SEK/AUD|CCY|NA
CADFJD=X|CAD/FJD|CCY|NA
CNYEUR=X|CNY/EUR|CCY|NA
BRL=X|USD/BRL|CCY|NA
HKDQAR=X|HKD/QAR|CCY|NA
SARSGD=X|SAR/SGD|CCY|NA
CZKJPY=X|CZK/JPY|CCY|NA
EGPTND=X|EGP/TND|CCY|NA
HKDAUD=X|HKD/AUD|CCY|NA
EUR-USD.F|EUR/USD|FRA|NA
NZDKRW=X|NZD/KRW|CCY|NA
RUBILS=X|RUB/ILS|CCY|NA
TJS=X|USD/TJS|CCY|NA
TWDLTL=X|TWD/LTL|CCY|NA
ILSIDR=X|ILS/IDR|CCY|NA
EUR-MMK.F|EUR/MMK|FRA|NA
BBDCHF=X|BBD/CHF|CCY|NA
BRLKRW=X|BRL/KRW|CCY|NA
29134371=X|VEF/UYU|CCY|NA
ILSMXN=X|ILS/MXN|CCY|NA
SAR=X|USD/SAR|CCY|NA
DKKINR=X|DKK/INR|CCY|NA
BRLEUR=X|BRL/EUR|CCY|NA
OMRAED=X|OMR/AED|CCY|NA
KWDPLN=X|KWD/PLN|CCY|NA
GBPUYU=X|GBP/UYU|CCY|NA
LTLQAR=X|LTL/QAR|CCY|NA
UGXISK=X|UGX/ISK|CCY|NA
CNYAED=X|CNY/AED|CCY|NA
OMRHKD=X|OMR/HKD|CCY|NA
MXNJOD=X|MXN/JOD|CCY|NA
GBPTTD=X|GBP/TTD|CCY|NA
CZKVEF=X|CZK/VEF|CCY|NA
AUDKYD=X|AUD/KYD|CCY|NA
DKKCAD=X|DKK/CAD|CCY|NA
DKKRUB=X|DKK/RUB|CCY|NA
PYGCOP=X|PYG/COP|CCY|NA
DZDGBP=X|DZD/GBP|CCY|NA
SGDPEN=X|SGD/PEN|CCY|NA
UGXMWK=X|UGX/MWK|CCY|NA
JPYWST=X|JPY/WST|CCY|NA
GBPBAM=X|GBP/BAM|CCY|NA
GIPDKK=X|GIP/DKK|CCY|NA
PENCOP=X|PEN/COP|CCY|NA
PLNDKK=X|PLN/DKK|CCY|NA
EURXCD=X|EUR/XCD|CCY|NA
SEKBRL=X|SEK/BRL|CCY|NA
BDTCHF=X|BDT/CHF|CCY|NA
LTLHKD=X|LTL/HKD|CCY|NA
PHPJOD=X|PHP/JOD|CCY|NA
CADNGN=X|CAD/NGN|CCY|NA
ISKSAR=X|ISK/SAR|CCY|NA
IACWE.PA|SPDR ACWE VLI|PAR|NA
NOKIDR=X|NOK/IDR|CCY|NA
DKKMXN=X|DKK/MXN|CCY|NA
KYDEUR=X|KYD/EUR|CCY|NA
CHFLYD=X|CHF/LYD|CCY|NA
CHFBZD=X|CHF/BZD|CCY|NA
QARCNY=X|QAR/CNY|CCY|NA
PLNHUF=X|PLN/HUF|CCY|NA
HKDMXN=X|HKD/MXN|CCY|NA
JPYERN=X|JPY/ERN|CCY|NA
BWPIDR=X|BWP/IDR|CCY|NA
RONINR=X|RON/INR|CCY|NA
BGNCZK=X|BGN/CZK|CCY|NA
CZKIDR=X|CZK/IDR|CCY|NA
EURLTL=X|EUR/LTL|CCY|NA
TWDAUD=X|TWD/AUD|CCY|NA
JPYBBD=X|JPY/BBD|CCY|NA
QARJOD=X|QAR/JOD|CCY|NA
CHFUYU=X|CHF/UYU|CCY|NA
EURUSDCB.ME|EUR/USD|MCX|NA
EUR-ANG.F|EUR/ANG|FRA|NA
EURJPY=X|EUR/JPY|CCY|NA
PENDKK=X|PEN/DKK|CCY|NA
ILSGBP=X|ILS/GBP|CCY|NA
ZARIDR=X|ZAR/IDR|CCY|NA
KWDGBP=X|KWD/GBP|CCY|NA
CADXAF=X|CAD/XAF|CCY|NA
BWPXOF=X|BWP/XOF|CCY|NA
KWDTHB=X|KWD/THB|CCY|NA
EGPCAD=X|EGP/CAD|CCY|NA
LTLPHP=X|LTL/PHP|CCY|NA
AUDHNL=X|AUD/HNL|CCY|NA
MOPEUR=X|MOP/EUR|CCY|NA
HTGEUR=X|HTG/EUR|CCY|NA
CLPVEF=X|CLP/VEF|CCY|NA
ARSGBP=X|ARS/GBP|CCY|NA
HUFBRL=X|HUF/BRL|CCY|NA
JPYSBD=X|JPY/SBD|CCY|NA
EURAMD=X|EUR/AMD|CCY|NA
MXNLKR=X|MXN/LKR|CCY|NA
SEKPLN=X|SEK/PLN|CCY|NA
EURCNY=X|EUR/CNY|CCY|NA
QARBHD=X|QAR/BHD|CCY|NA
GBPSCR=X|GBP/SCR|CCY|NA
HNLUSD=X|HNL/USD|CCY|NA
JPYCNH=X|JPY/CNH|CCY|NA
GDEPY.MDD|ELECT. PEAK.GER Y|MDD|NA
GHSCNY=X|GHS/CNY|CCY|NA
PLNZAR=X|PLN/ZAR|CCY|NA
EURMGA=X|EUR/MGA|CCY|NA
EURIQD=X|EUR/IQD|CCY|NA
ISKKRW=X|ISK/KRW|CCY|NA
TWDISK=X|TWD/ISK|CCY|NA
UGXBDT=X|UGX/BDT|CCY|NA
JPYNOK=X|JPY/NOK|CCY|NA
GHSKES=X|GHS/KES|CCY|NA
CHFSZL=X|CHF/SZL|CCY|NA
ILSRUB=X|ILS/RUB|CCY|NA
BRLXDR=X|BRL/XDR|CCY|NA
19662920.SW|SILVER COINS 1/4 UZ|EBS|NA
GLDUZ=X|GOLD 1 OZ|CCY|NA
SARKRW=X|SAR/KRW|CCY|NA
KGSCHF=X|KGS/CHF|CCY|NA
OMRBHD=X|OMR/BHD|CCY|NA
OMRHUF=X|OMR/HUF|CCY|NA
EGPHUF=X|EGP/HUF|CCY|NA
MKD=X|USD/MKD|CCY|NA
SGDBWP=X|SGD/BWP|CCY|NA
PLNKRW=X|PLN/KRW|CCY|NA
PHPEGP=X|PHP/EGP|CCY|NA
IEP=X|USD/IEP|CCY|NA
29134337=X|CNY/CZK|CCY|NA
MYR=X|USD/MYR|CCY|NA
MXVUSD=X|MXV/USD|CCY|NA
XF000EURRUB2.SG|EUR/RUB FIXING|STU|NA
PLNTND=X|PLN/TND|CCY|NA
EURNGN=X|EUR/NGN|CCY|NA
PHPPLN=X|PHP/PLN|CCY|NA
PKRAUD=X|PKR/AUD|CCY|NA
EUR-EEK.F|EUR/EEK FIXING|FRA|NA
CADMXN=X|CAD/MXN|CCY|NA
SARLKR=X|SAR/LKR|CCY|NA
TRYEGP=X|TRY/EGP|CCY|NA
NIO=X|USD/NIO|CCY|NA
CNYZAR=X|CNY/ZAR|CCY|NA
EUR-ZMW.F|EUR/ZMW|FRA|NA
SGDVEF=X|SGD/VEF|CCY|NA
19753561.SW|SILBER 999/1000|EBS|NA
TRYNOK=X|TRY/NOK|CCY|NA
MXNXDR=X|MXN/XDR|CCY|NA
PHPKES=X|PHP/KES|CCY|NA
GMDCHF=X|GMD/CHF|CCY|NA
BBDDKK=X|BBD/DKK|CCY|NA
ETB=X|USD/ETB|CCY|NA
MADMUR=X|MAD/MUR|CCY|NA
EURLBP=X|EUR/LBP|CCY|NA
DKKLKR=X|DKK/LKR|CCY|NA
XCP=X|COPPER HIGHGRADE|CCY|NA
HRKTHB=X|HRK/THB|CCY|NA
HKDCNH=X|HKD/CNH|CCY|NA
JPY=X|USD/JPY|CCY|NA
RUBQAR=X|RUB/QAR|CCY|NA
BAMGBP=X|BAM/GBP|CCY|NA
HG10.EX|STURM GOLF 10BN 10|EUX|NA
ILSKES=X|ILS/KES|CCY|NA
UAH=X|USD/UAH|CCY|NA
PLNCOP=X|PLN/COP|CCY|NA
EURGMD=X|EUR/GMD|CCY|NA
NOKLVL=X|NOK/LVL FIXING|CCY|NA
LKRNZD=X|LKR/NZD|CCY|NA
BWPAFN=X|BWP/AFN|CCY|NA
GHSKYD=X|GHS/KYD|CCY|NA
19753564.SW|SILBER 999.9/1000  |EBS|NA
PHPINR=X|PHP/INR|CCY|NA
JPYMYR=X|JPY/MYR|CCY|NA
GBPBYR=X|GBP/BYR|CCY|NA
HKDPLN=X|HKD/PLN|CCY|NA
MXNNZD=X|MXN/NZD|CCY|NA
ARSUYU=X|ARS/UYU|CCY|NA
EURNPR=X|EUR/NPR|CCY|NA
CUPUSD=X|CUP/USD|CCY|NA
OMRCNY=X|OMR/CNY|CCY|NA
THBSAR=X|THB/SAR|CCY|NA
RUBCAD=X|RUB/CAD|CCY|NA
BWPNZD=X|BWP/NZD|CCY|NA
JMDUSD=X|JMD/USD|CCY|NA
QARTND=X|QAR/TND|CCY|NA
LKRJOD=X|LKR/JOD|CCY|NA
EURBGN=X|EUR/BGN|CCY|NA
INRPHP=X|INR/PHP|CCY|NA
LTLJPY=X|LTL/JPY|CCY|NA
CHFNIO=X|CHF/NIO|CCY|NA
NGNDKK=X|NGN/DKK|CCY|NA
